Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1887610143392530503',@DadaDred Yes it is! It is absolutely ridiculous,en,Reply,0,8,0,4,729.0,2025-02-06 21:11:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Lankford, James",Senator,Oklahoma,,Republican,"Senate: 2015-Present, House: 2011-2015",Yes,SenatorLankford,'1887610305435312291',"I understand why other countries want to trade with the US—we create great products. However, we need to make sure that the countries we trade with are respecting human rights. Thank you, Mr. Greer, for your answers today. https://t.co/ibpX4eo6K5",en,Tweet,2,37,6,14,3771.0,2025-02-06 21:12:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887610167992123392/pu/vid/avc1/1280x720/c9eh8cC_jm-dkJg4.mp4?tag=12
"Foushee, Valerie P.",Representative,North Carolina,4,Democratic,House: 2023-Present,Yes,ValerieFoushee,'1887610460767211656',"Great news! The IRS Direct File program is now a permanent option for taxpayers in North Carolina to file their federal taxes.

Over 1,670,000 North Carolinians are eligible for this free and easy tool created by @HouseDemocrats. To learn more, visit https://t.co/SZUIPL7h9P https://t.co/CfabmAlDYs",en,Tweet,0,1,0,3,284.0,2025-02-06 21:12:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,http://directfile.irs.gov,photo,https://pbs.twimg.com/media/GjIjrMIWEAACWRF.jpg
"Van Duyne, Beth",Representative,Texas,24,Republican,House: 2021-Present,Yes,RepBethVanDuyne,'1887610492455178741',"Great to meet with the @TRWD_News, which provides water for more than two million North Texans, on Tuesday! I appreciated hearing about their efforts to mitigate flood risks and plan for our growing community. https://t.co/xNPsibxfoh",en,Tweet,0,18,2,0,912.0,2025-02-06 21:13:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/GjIjuQzXkAA-wDe.jpg
"Green, Al",Representative,Texas,9,Democratic,House: 2005-Present,Yes,RepAlGreen,'1887610548499452381',"Today in Black History, we reflect on an iconic American landmark: the U.S. Capitol, built by the labor of free & enslaved African Americans. This exploitation kept costs low, aiding the federal city’s development. 195 days to Slavery Remembrance Day on Aug. 20. #CountDowntoSRD https://t.co/SYLT38xgAx",en,Tweet,1,35,16,74,5855.0,2025-02-06 21:13:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#CountDowntoSRD,,,
"Hoyer, Steny H.",Representative,Maryland,5,Democratic,House: 1981-Present,Yes,RepStenyHoyer,'1887610705991569726',"Join me, @RepGlennIvey, and @CouncilD5Ivey for a Virtual Town Hall this evening to discuss how the Trump Administration's attacks would impact federal employees in #MD04 and #MD05.

I look forward to meeting with you all tonight at 7:30 p.m. Register here: https://t.co/EaQI9BmKQq https://t.co/wELeIl0OfJ",en,Tweet,0,4,1,2,4763.0,2025-02-06 21:13:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#MD04,#MD05",http://tinyurl.com/IveyFedWorker,photo,https://pbs.twimg.com/media/GjIjmEXXkAAvEqH.png
"Fetterman, John",Senator,Pennsylvania,,Democratic,Senate: 2023-Present,Yes,SenFettermanPA,'1887610819699261577',"Last year, I called out the dangers of Project 2025 and the damage it’d do to our country.

Americans were assured the Trump team had no ties to it—then nominated one of its authors to lead OMB.

My view has not changed and I will be a hard NO on Mr. Vought.",en,Tweet,517,30262,2880,5219,1366769.0,2025-02-06 21:14:24,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Cohen, Steve",Representative,Tennessee,9,Democratic,House: 2007-Present,Yes,RepCohen,'1887610917417832631',"Republicans handed Musk’s team access to Medicare & Social Security data. It's not about fraud—they want to gut benefits to fund billionaire tax cuts.

I won’t stand by while they loot the country. I’m fighting to revoke Musk’s access, stop this coup, and hold accountable everyone who allowed this to happen.",en,Tweet,1,59,21,17,3799.0,2025-02-06 21:14:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1887610971252039758',Hands off our children and animals.,en,Tweet,18,665,135,99,39775.0,2025-02-06 21:15:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"De La Cruz, Monica",Representative,Texas,15,Republican,House: 2023-Present,Yes,RepMonicaDLC,'1887610971465666988',"My team hosts staff mobile office hours in Karnes County TOMORROW. If you need help with a federal agency, please visit with my team at one of these events or call us at (956) 800-6069 in McAllen or (830) 463-0800 in Seguin. You can also visit us at https://t.co/B2MquWGVP9.

Karnes County
Friday, February 7th, from 1 to 4 p.m.
Karnes County Courthouse, Juror Room 2
101 N Panna Maria Ave, Karnes City",en,Tweet,0,5,0,2,486.0,2025-02-06 21:15:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,http://delacruz.house.gov/casework,photo,https://pbs.twimg.com/media/GjHpRniWcAApFwt.jpg
"Clyburn, James E.",Representative,South Carolina,6,Democratic,House: 1993-Present,Yes,RepJamesClyburn,'1887610997944250495',"We know Musk and Trump are operating in complete lawlessness.

Federal court judges have now had to BLOCK:

- Musk accessing your SSN
- Trump freezing federal aid that feeds children
- Trump pressuring federal workers to leave their jobs
- Trump ending birthright citizenship",en,Tweet,7,229,98,52,5150.0,2025-02-06 21:15:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"King, Angus S., Jr.",Senator,Maine,,Independent,Senate: 2013-Present,Yes,SenAngusKing,'1887611109944807917',"America is not a private business; it does not have a CEO that calls all the shots.

Our Founding Fathers knew the threat posed by absolute power. That's why they wove into the Constitution a system of checks and balances — and we have a duty to protect that balance of power. https://t.co/GPpSiF4uuL",en,Tweet,19,654,209,183,18385.0,2025-02-06 21:15:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887610747741462528/pu/vid/avc1/1280x720/cmyZ30HrA7zVBS9S.mp4?tag=12
"Sewell, Terri A.",Representative,Alabama,7,Democratic,House: 2011-Present,Yes,RepTerriSewell,'1887611351993917608',We will not stand by and let Donald Trump and Elon Musk violate your privacy and dismantle the programs you rely on in order to enrich themselves and their billionaire friends. https://t.co/lOS86dPunO,en,Tweet,3,42,19,36,3246.0,2025-02-06 21:16:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1887611282339028993/vid/avc1/720x720/wlrdXoBUdj59v05T.mp4?tag=16
"Vindman, Eugene Simon",Representative,Virginia,7,Democratic,House: 2025-Present,Yes,RepVindman,'1887611406368858421',"Big News — a federal judge extended the deadline for employees to decide whether to accept President Trump's so-called buyout offer.

I have serious doubts about the legality of this offer.

I encourage federal employees to use this extra time to consult your union representatives and legal experts.",en,Tweet,2,42,20,8,1964.0,2025-02-06 21:16:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887611015816187904/pu/vid/avc1/960x584/Favburirc049YgRd.mp4?tag=12
"Foxx, Virginia",Representative,North Carolina,5,Republican,House: 2005-Present,Yes,virginiafoxx,'1887611461364523097',Good.,en,Tweet,0,27,0,10,1834.0,2025-02-06 21:16:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Landsman, Greg",Representative,Ohio,1,Democratic,House: 2023-Present,Yes,RepGregLandsman,'1887611696224870815',"We’re all in on this bill.

Unelected tech billionaires should never have that access to our federal payment systems.",en,Tweet,1,11,2,4,950.0,2025-02-06 21:17:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Stansbury, Melanie A.",Representative,New Mexico,1,Democratic,House: 2021-Present,Yes,Rep_Stansbury,'1887611720064966966',"Fentanyl is ravaging our communities. While my colleagues across the aisle are giving Elon Musk unfettered access to fire Federal law-enforcement, ransack agencies, and shut down funding critical to combatting the fentanyl crisis – we’re fighting to stop them and save lives across our communities.",en,Tweet,25,836,251,861,53720.0,2025-02-06 21:17:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887609241512382464/pu/vid/avc1/1280x720/PStsrlp9daXMhmvB.mp4?tag=12
"Durbin, Richard J.",Senator,Illinois,,Democratic,"Senate: 1997-Present, House: 1983-1997",Yes,SenatorDurbin,'1887611958255624370',"ONE GUN was stolen from a Wisconsin gun store in 2016. It’s been used in at least *27* shootings in Chicago.

Securing firearms at gun stores is a commonsense solution. https://t.co/jr3XcFEUq3",en,Tweet,4,144,53,306,36264.0,2025-02-06 21:18:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.chicagotribune.com/2021/09/25/a-gun-was-stolen-from-a-small-shop-in-wisconsin-officials-have-linked-it-to-27-shootings-in-chicago/,,
"Fischer, Deb",Senator,Nebraska,,Republican,Senate: 2013-Present,Yes,SenatorFischer,'1887612006406266884',"Americans shouldn’t have to choose between their paychecks and caring for their families.

That’s why I spearheaded our nation’s first-ever federal family leave policy in 2017 with Senator King.

Now, our new bill will extend and enhance that 2017 tax credit. https://t.co/OA3FUJbdbd",en,Tweet,2,42,6,11,2796.0,2025-02-06 21:19:07,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887611948440686592/pu/vid/avc1/1280x720/QU0Z7mPZjAbjlumY.mp4?tag=12
"Pettersen, Brittany",Representative,Colorado,7,Democratic,House: 2023-Present,Yes,RepPettersen,'1887612099385323766',I’m grateful for the partnership of our local leaders as we work to ensure our communities have the resources and support they need to thrive.,en,Tweet,0,12,1,1,4181.0,2025-02-06 21:19:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Thune, John",Senator,South Dakota,,Republican,"Senate: 2005-Present, House: 1997-2003",Yes,LeaderJohnThune,'1887612343271465150',"I want to thank Prime Minister @netanyahu for meeting with a bipartisan group of senators this morning where we assured him of the United States’ strong and continued support for Israel.

I look forward to continuing to work to defend our allies and protect our nation. https://t.co/gm6oK1UnJ1",en,Tweet,15,1064,120,312,57599.0,2025-02-06 21:20:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887612095148990464/pu/vid/avc1/960x540/vvoVQ2UmPq3ngo0g.mp4?tag=12
"Barrasso, John",Senator,Wyoming,,Republican,Senate: 2007-Present,Yes,SenJohnBarrasso,'1887612491858911439',I joined @marthamaccallum to discuss my meeting with Prime Minister Netanyahu and what the path forward in the Middle East looks like. https://t.co/46lEwibh7Q,en,Tweet,1,23,4,1,1609.0,2025-02-06 21:21:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887610883632750594/pu/vid/avc1/1280x720/bjMz7xpjIMIqgxBQ.mp4?tag=12
"Sheehy, Tim",Senator,Montana,,Republican,Senate: 2025-Present,Yes,TimSheehyMT,'1887612563430535232',"Thanks to my friend and fellow Navy SEAL, Greg Putnam, for coming out to DC to feed my new Senate colleagues. Excited to see what’s next for him at Little Belt Cattle Company as he works to feed America. 🇺🇸🥩",en,Tweet,9,1412,130,63,29078.0,2025-02-06 21:21:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Ogles, Andrew",Representative,Tennessee,5,Republican,House: 2023-Present,Yes,RepOgles,'1887612566970769771',"Thank you, @RepBarryMoore , for cosponsoring this important legislation to redirect the USAID slush fund and secure our country from the criminal crossers allowed across our border by Biden.",en,Tweet,1,50,13,17,1936.0,2025-02-06 21:21:20,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Barrasso, John",Senator,Wyoming,,Republican,Senate: 2007-Present,Yes,SenJohnBarrasso,'1887612578136007089',".@POTUS and @SecretaryBurgum are reversing the previous admin’s war on American energy. The misguided Rock Springs, Buffalo, and Greater Sage-Grouse RMPs must be rewritten.
 
Together we will make energy and mineral production in Wyoming and across our federal lands an urgent and top priority.",en,Tweet,1,112,18,14,3767.0,2025-02-06 21:21:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"McDowell, Addison P.",Representative,North Carolina,6,Republican,House: 2025-Present,Yes,RepMcDowell,'1887612625837523134',"Remember - even Biden &amp; Obama spoke at this breakfast in years past.

To far leftists like @RepHuffman, this isn’t about “church &amp; state.” They just hate prayer and the role that faith played in shaping our country.",en,Tweet,1,21,5,0,2352.0,2025-02-06 21:21:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Baumgartner, Michael",Representative,Washington,5,Republican,House: 2025-Present,Yes,RepBaumgartner,'1887612660591509555',"@RepMcDowell Great job, Addison!",en,Reply,0,9,0,0,662.0,2025-02-06 21:21:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Hawley, Josh",Senator,Missouri,,Republican,Senate: 2019-Present,Yes,SenHawleyPress,'1887612670213308514',"Flashback to when Senator Hawley slammed NCAA’s president for forcing transgender policies on college athletes —&gt; 

President Trump just shut down those policies.

Common sense won, and wokeism lost. https://t.co/RfCCh7ZhGC",en,Tweet,3,124,30,10,3100.0,2025-02-06 21:21:45,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1887612248925085702/vid/avc1/960x540/MPreaMWj7kte0Sfx.mp4?tag=14
"Meng, Grace",Representative,New York,6,Democratic,House: 2013-Present,Yes,RepGraceMeng,'1887612699783123226',"UPDATE: A federal judge has paused the administration's unfair plan to suddenly &amp; severely fire federal employees.

Our federal workers take an oath to serve the United States, not an elected official. I stand with them &amp; their dedication to public service.",en,Tweet,0,8,0,1,643.0,2025-02-06 21:21:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Wagner, Ann",Representative,Missouri,2,Republican,House: 2013-Present,Yes,RepAnnWagner,'1887612718196101278',"Great to have Cor Jesu and Hazelwood students in my office in Washington, D.C. this week!  I always enjoy meeting with our next generation of leaders and hearing their perspective on public service. 

It gave me such joy to welcome these bright young women to Washington for their Close Up visit, where they learn about how our government works and the importance of participating in our democracy.",en,Tweet,0,4,0,2,1222.0,2025-02-06 21:21:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GjIle3RWQAAxapo.jpg
"Smith, Jason",Representative,Missouri,8,Republican,House: 2013-Present,Yes,RepJasonSmith,'1887612800211747177',"Congratulations to my friend and former colleague @RepDougCollins on being confirmed as the Secretary of Veterans Affairs.

I look forward to working alongside Secretary Collins to improve the services provided by the VA and ensure our nation’s heroes are taken care of!",en,Tweet,4,380,25,14,26006.0,2025-02-06 21:22:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Harrigan, Pat",Representative,North Carolina,10,Republican,House: 2025-Present,Yes,RepPatHarrigan,'1887613095192707312',🚨 Tune in to Washington Watch at 5:20 PM ET!,en,Tweet,0,6,0,0,333.0,2025-02-06 21:23:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Mullin, Markwayne",Senator,Oklahoma,,Republican,"Senate: 2023-Present, House: 2013-2023",Yes,SenMullin,'1887613153502241271',"Is this the best you have? An article from day 6 of the Trump admin?

*None* of you cared when Sleepy Joe gave us 40-year record high inflation and open borders. In fact, it's why you got crushed in 2024.

To lower costs, Trump is cutting excess regulation and unleashing U.S. energy. He did it last time, when inflation was at 1.4%. Economy 101.",en,Tweet,10,846,151,65,30771.0,2025-02-06 21:23:40,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Babin, Brian",Representative,Texas,36,Democratic,House: 2015-Present,Yes,RepBrianBabin,'1887613196766486923',And the Democrats say that THEY speak for women? https://t.co/ArmNTSsKqN,en,Tweet,0,9,3,2,531.0,2025-02-06 21:23:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GjImMwaW0AEn7lK.jpg
"Amo, Gabe",Representative,Rhode Island,1,Democratic,House: 2023-Present,Yes,RepGabeAmo,'1887613411066061095',"🚨REMINDER #RI01🚨

Given all the activity of the Trump Administration, I want to remind you to join our Telephone Town Hall TONIGHT at 5:30 PM to hear about your priorities.

Don’t forget to sign up here: https://t.co/9klJ9tideq https://t.co/iA3OnRfOWb",en,Tweet,0,7,1,1,440.0,2025-02-06 21:24:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#RI01,http://amo.house.gov/live,photo,https://pbs.twimg.com/media/GjImY39XkAATWyR.jpg
"Whitehouse, Sheldon",Senator,Rhode Island,,Democratic,Senate: 2007-Present,Yes,SenWhitehouse,'1887613421866393744',"Pretty thuggish way to treat a distinguished senior officer after a lifetime of serving her country. They relish the cruelty.  
https://t.co/Dq6vbTKf7u",en,Tweet,5,141,56,29,4410.0,2025-02-06 21:24:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.nbcnews.com/politics/donald-trump/trump-administration-evicts-former-coast-guard-linda-fagan-3-hours-rcna190820,,
"Paul, Rand",Senator,Kentucky,,Republican,Senate: 2011-Present,Yes,SenRandPaul,'1887613761252368750',"By making Congress more accountable for the most costly and intrusive federal rules, our REINS Act would give Kentuckians and all Americans a greater voice in determining whether these major rules are truly in America’s best interests. https://t.co/Ry1aU35AY5",en,Tweet,5,403,89,20,10769.0,2025-02-06 21:26:05,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer App</a>",,https://buff.ly/4gvG8iB,,
"Cornyn, John",Senator,Texas,,Republican,Senate: 2002-Present,Yes,JohnCornyn,'1887613797617311852',Top House tax writer hits back at Senate plans to jam chamber on budget https://t.co/MbJaEgypJw via @politico,en,Tweet,0,20,3,17,4803.0,2025-02-06 21:26:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.politico.com/live-updates/2025/02/05/congress/house-tax-writer-senate-plans-budget-00202739,,
"Moore, Riley M.",Representative,West Virginia,2,Republican,House: 2025-Present,Yes,RepRileyMoore,'1887613830106067157',"@WhiteHouse President Trump and Congressional Republicans are for women, not they/them.",en,Reply,0,14,0,2,418.0,2025-02-06 21:26:21,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Cline, Bem",Representative,Virginia,6,Republican,House: 2019-Present,Yes,RepBenCline,'1887613847823130917',"Nearly 75,000 Americans are dying every year from fentanyl overdoses. Fentanyl is now the leading cause of death for adults 18-45. This is a crisis—and it must end NOW.  

Today, we’re voting for @RepMGriffith’s HALT Fentanyl Act. I’m proud to cosponsor this bill that gives law enforcement the tools they need to combat the fentanyl crisis and save lives.",en,Tweet,13,174,34,25,16586.0,2025-02-06 21:26:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1887613784933457920/vid/avc1/640x360/9BZfuMlqWM8lqaZP.mp4?tag=16
"Britt, Katie Boyd",Senator,Alabama,,Republican,Senate: 2023-Present,Yes,SenKatieBritt,'1887614210336571545',"Non-profit employees deserve the same chance to save for their futures as everyone else. W/ @SenatorWarnock @SenBillCassidy @SenGaryPeters, we’re working to expand opportunities for 15M+ healthcare workers, educators &amp; more. Let's level the playing field.
https://t.co/UVXyb5o5Oh",en,Tweet,2,34,9,14,4138.0,2025-02-06 21:27:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.britt.senate.gov/news/press-releases/u-s-senators-katie-britt-raphael-warnock-bill-cassidy-gary-peters-americans-deserve-level-playing-field-on-retirement-savings-opportunities/,,
"Mann, Tracey",Representative,Kansas,1,Republican,House: 2021-Present,Yes,RepMann,'1887614465002381626',"Mexico is a significant trade partner for corn growers in Kansas and the U.S. I have long urged President Sheinbaum to reverse Mexico’s ban on genetically modified corn.

I applaud Mexico’s decision to formally repeal this unscientific, arbitrary ban and the Trump Administration’s dedication to protect the livelihoods of America’s agricultural producers.

https://t.co/2kFLocfW2W",en,Tweet,0,10,2,5,1339.0,2025-02-06 21:28:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Norcross, Donald",Representative,New Jersey,1,Democratic,House: 2014-Present,Yes,DonaldNorcross,'1887614495683653684',"Our federal workers keep our food safe to eat, our water safe to drink, and our air safe to breathe. They provide services every day that Americans across the country rely on, and President Trump and Elon Musk are making it harder for them to do their jobs effectively. We must fight back.",en,Tweet,1,20,4,8,2147.0,2025-02-06 21:29:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887613565072187392/pu/vid/avc1/1280x720/DjCILZegk579IiEr.mp4?tag=12
"Nadler, Jerrold",Representative,New York,12,Democratic,House: 1991-Present,Yes,RepJerryNadler,'1887614566034776413',"I’ve been fielding countless calls from constituents who are rightfully angry over Elon’s violations of Americans’ personal data.

I’m proud to join @RepCasten and over 150 fellow @HouseDemocrats in demanding answers on Elon Musk’s assault on the private financial data of American citizens.",en,Tweet,2,109,37,57,5769.0,2025-02-06 21:29:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Griffith, H. Morgan",Representative,Virginia,9,Republican,House: 2011-Present,Yes,RepMGriffith,'1887614608581538266',"Like many in America, Virginians are eager to stop the flow of fentanyl-related substances into our communities. 

I appreciate my colleague and friend from the Virginia delegation raising important points on tackling the fentanyl crisis.",en,Tweet,0,8,0,4,976.0,2025-02-06 21:29:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Green, Mark E.",Representative,Tennessee,7,Republican,House: 2019-2025,Yes,RepMarkGreen,'1887614822755270934',"If anyone can bring stability to the Middle East, it's President Trump. Under his leadership, I am confident we will see a stronger relationship with Saudi Arabia, a weakened Iran, and a more secure Israel.",en,Tweet,0,27,3,17,1427.0,2025-02-06 21:30:18,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,,
"Downing, Troy",Representative,Montana,2,Republican,House: 2025-Present,Yes,RepTroyDowning,'1887614871086272575',"""As Montana's former regulator for securities and insurance, my mission was to reduce unnecessary regulations... not to tell businesses who they can work with.""

Thank you @FinancialCmte and @RepMeuser for having me at today's hearing on the Biden Admin's assault on crypto. https://t.co/A87SzQPfB9",en,Tweet,0,20,4,2,1370.0,2025-02-06 21:30:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887613895432441856/pu/vid/avc1/1280x720/nI-mh4aL2BGh79oV.mp4?tag=12
"Cramer, Kevin",Senator,North Dakota,,Republican,"Senate: 2019-Present, House: 2013-2019",Yes,SenKevinCramer,'1887614972215341330',"In recent decades, Congress has largely abdicated its duty and deferred major policy decisions to federal agencies and the unelected bureaucrats who run them. This has created significant problems for our constituents and made Washington less accountable to the people its serve. The REINS Act gives Congress more authority over the decisions made by the bureaucracy and will spur Congress to write better bills.
https://t.co/0r5C3ANq6C",en,Tweet,0,9,1,5,1108.0,2025-02-06 21:30:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Gallego, Ruben",Senator,Arizona,,Democratic,"Senate: 2025-Present, House: 2015-2025",Yes,SenRubenGallego,'1887615154562736321',"Is your landlord acting like a cartel? 

RealPage’s price-fixing scheme is jacking up rents—sometimes by 20%—and squeezing Arizonans. We’re getting to the bottom of it and holding corporate landlords accountable. https://t.co/YfKHG9y3La",en,Tweet,1,38,13,11,3697.0,2025-02-06 21:31:37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GjIn-j4XQAAm2Ha.jpg,https://pbs.twimg.com/media/GjIn-j4XAAAlIkE.jpg,https://pbs.twimg.com/media/GjIn-j4XcAA6KZ6.jpg,https://pbs.twimg.com/media/GjIn-j3WEAE1vbM.jpg"
"Burlison, Eric",Representative,Missouri,7,Republican,House: 2023-Present,Yes,RepEricBurlison,'1887615195717247181',"Today I discovered that the USDA has enshrined vile individuals like 'Dr. Dubey' in their Hall of Fame for the grotesque practice of purchasing dog and cat meat from China to feed to lab dogs and cats in the U.S.

Taxpayer money. Funding kitty cannibalism. https://t.co/J1ZjksP0Zq",en,Tweet,167,2131,1029,169,67811.0,2025-02-06 21:31:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887615063873208320/pu/vid/avc1/1280x720/KzkPwaj6EIaBaiBE.mp4?tag=12
"Hudson, Richard",Representative,North Carolina,9,Republican,House: 2013-Present,Yes,RepHudsonNC,'1887615259491340795',"Congratulations to my friend, Lara Trump! No one more deserving!",en,Tweet,0,18,1,1,1948.0,2025-02-06 21:32:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Harris, Mark",Representative,North Carolina,8,Republican,House: 2025-Present,Yes,RepMarkHarrisNC,'1887615272334598652',"From 2022-2023, the DEA seized 13,176 kilograms of fentanyl.

That is enough to kill over SIX AND A HALF BILLION people — in other words, over 3/4's of the world's population.",en,Tweet,2,101,34,13,7527.0,2025-02-06 21:32:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Dean, Madeleine",Representative,Pennsylvania,4,Democratic,House: 2019-Present,Yes,RepDean,'1887615275668758566',@BloombergRadio,qam,Reply,0,5,2,14,750.0,2025-02-06 21:32:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Dean, Madeleine",Representative,Pennsylvania,4,Democratic,House: 2019-Present,Yes,RepDean,'1887615273655750785',"Reminder: This is not normal, and we must continue to call it out.

Thank you to everyone using their voices to fight back — here in D.C., back home in PA, and all over the country. https://t.co/wTAAfA70dG",en,Tweet,1,26,8,41,1562.0,2025-02-06 21:32:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887615075822755840/pu/vid/avc1/700x500/eVsKKxE_DLy9IAeB.mp4?tag=12
"Flood, Mike",Representative,Nebraska,1,Republican,House: 2022-Present,Yes,USRepMikeFlood,'1887615529008988584',"Joined @BloombergTV to talk about @DOGE, reconciliation, and more.   

Watch a portion of our conversation here 👇 https://t.co/T6DJobHNGf",en,Tweet,7,84,6,55,4615.0,2025-02-06 21:33:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1887615115853221888/pu/vid/avc1/720x406/hITxgMbcNzaavxDq.mp4?tag=12
