Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Obernolte, Jay",Representative,California,23,Republican,House: 2021-Present,Yes,JayObernolte,'1928458116057698436',"I'm excited to share that H.R. 1286, the Simplifying Forms for Veterans Claims Act, has passed the House by a vote of 381-1! I’m proud to cosponsor this bipartisan bill to make VA forms straightforward and more accessible. Our veterans deserve efficient, transparent systems—and I’ll continue fighting to ensure they get them. https://t.co/WYFymiCAsG",en,Tweet,0,12,2,3,489.0,2025-05-30 15:26:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Burlison, Eric",Representative,Missouri,7,Republican,House: 2023-Present,Yes,RepEricBurlison,'1928458878909387263',"The uniparty's dominance has perpetuated a cycle of fiscal irresponsibility.

The @freedomcaucus stands as a vital line of defense against this trend. https://t.co/AbavhtLo7J",en,Tweet,0,17,5,5,1128.0,2025-05-30 15:30:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1928450447641088000/vid/avc1/640x360/LVkDOwJPhdLEnzL2.mp4?tag=21
"Dexter, Maxine",Representative,Oregon,3,Democratic,House: 2025-Present,Yes,RepDexterOR,'1928459279100690758',"Congratulations, Oliver! Your incredible voyage is a powerful reminder of the importance of following your dreams and embracing the journey of joy. What a feat!
https://t.co/k1LzllPc6R",en,Tweet,0,11,2,3,593.0,2025-05-30 15:31:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.oregonlive.com/travel/2025/05/oregon-man-who-sailed-across-pacific-with-his-cat-arrives-in-hawaii-to-cheers.html,,
"McDowell, Addison P.",Representative,North Carolina,6,Republican,House: 2025-Present,Yes,RepMcDowell,'1928459547619819826',"Everyone talks about overseas chip production, but we’re making them right here in the 6th District.

Today I toured the IQE facility in Greensboro. American-made semiconductors, North Carolina jobs, and a stronger future. 🇺🇸 https://t.co/dQaE1u8sNN",en,Tweet,0,12,1,2,535.0,2025-05-30 15:32:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GsNDSQ5XwAAwHbS.jpg,https://pbs.twimg.com/media/GsNDTcNXAAEf4P4.jpg"
"McCormick, David",Senator,Pennsylvania,,Republican,Senate: 2025-Present,Yes,SenMcCormickPA,'1928459659066679477',"Housing costs are out of reach for far too many Pennsylvanians. That’s why I’m working across the aisle with @SenRubenGallego on legislation to streamline efforts at @HUDgov, @USDA, and @DeptVetAffairs to increase the limited supply of housing and reduce costs. https://t.co/aPeDyeEH7C",en,Tweet,3,22,5,3,1033.0,2025-05-30 15:33:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1928459600979750912/vid/avc1/1280x720/8uHb0heVTIQJCYeL.mp4?tag=21
"Beyer, Donald S.",Representative,Virginia,8,Democratic,House: 2015-Present,Yes,RepDonBeyer,'1928459710979584493',Republicans in Congress are saying out loud they don't care if people die because of their Medicaid and SNAP cuts.,en,Tweet,12,695,188,98,12780.0,2025-05-30 15:33:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Larson, John B.",Representative,Connecticut,1,Democratic,House: 1999-Present,Yes,RepJohnLarson,'1928460128082186695',"Thank you to everyone who joined me in West Hartford to discuss the GOP tax plan. Their bill cuts Medicare, Medicaid &amp; nutrition benefits for millions to pay for tax breaks for the wealthy.

As it heads to the Senate, we must all keep speaking out against these devastating cuts. https://t.co/d84YWIFeIZ",en,Tweet,0,17,12,6,656.0,2025-05-30 15:34:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GsNEO47XoAA6DR1.jpg,https://pbs.twimg.com/media/GsNEQCeWcAAZTts.jpg"
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1928460197678211239',"👋Say hello to our Beaufort Office summer interns, Paige, Anna, and Patrick!

These three attend Notre Dame, Union University, and St. Andrew's University. Thank you for spending time with our office this summer. https://t.co/g36hGPdz60",en,Tweet,5,1048,69,127,33907.0,2025-05-30 15:35:14,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,,photo,https://pbs.twimg.com/media/GsNEU_GXgAARZMB.jpg
"Clarke, Yvette D.",Representative,New York,9,Democratic,House: 2007-Present,Yes,RepYvetteClarke,'1928460663338283222',This is disgusting. What is wrong with these people...NO EMPATHY!,en,Tweet,0,5,4,0,517.0,2025-05-30 15:37:05,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Miller-Meeks, Mariannette",Representative,Iowa,1,Republican,House: 2021-Present,Yes,RepMMM,'1928460869597368527',"Under the last Administration:
❌ 40-year high inflation
❌ Record gas + grocery prices
❌ Worst border crisis in American history

Under @POTUS:
✅ Lower inflation + prices
✅ Stronger borders
✅ Rising consumer confidence 🇺🇸",en,Tweet,3,85,29,44,7525.0,2025-05-30 15:37:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Brown, Shontel M.",Representative,Ohio,11,Democratic,House: 2021-Present,Yes,RepShontelBrown,'1928461071787978895',"The lies denying they were cutting Medicaid didn't work, so now Republicans are just telling people to accept that people will die... so that the wealthy can get a tax cut.",en,Tweet,30,2379,692,84,32715.0,2025-05-30 15:38:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Smith, Adam",Representative,Washington,9,Democratic,House: 1997-Present,Yes,RepAdamSmith,'1928461070961701001',"Preparing law enforcement agents and criminal justice workers to have safe, yet effective incarceration programs is a top priority of mine. I appreciate @SeattlePD's  Chief Shon Barnes for his hard works in the first 100+ days, but there’s lots more to be done. We cannot let some walk off free, but need to make sure that there are programs in lock-up and directly after to create success for those going through the justice system.",en,Tweet,0,1,0,3,513.0,2025-05-30 15:38:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Subramanyam, Suhas",Representative,Virginia,10,Democratic,House: 2025-Present,Yes,RepSuhas,'1928461296736850085',"This Administration is removing accountability so it can commit more waste, fraud, and abuse — not to eliminate it. We will continue to call out the corruption on @OversightDems. https://t.co/aOlwXJheqp",en,Tweet,1,8,0,46,654.0,2025-05-30 15:39:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1928461224385134592/vid/avc1/1280x720/NweZGpmRIg1EUVy5.mp4?tag=21
"Castor, Kathy",Representative,Florida,14,Democratic,House: 2007-Present,Yes,USRepKCastor,'1928461380518056188',"Our country is in good hands thanks to these incredible students across the Tampa Bay Area!

We are so proud of you! https://t.co/O7axFIpcwd",en,Tweet,1,3,0,1,291.0,2025-05-30 15:39:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1928461304768929792/vid/avc1/426x240/AMP__iJ4Vcl74fPb.mp4?tag=21
"Capito, Shelley Moore",Senator,West Virginia,,Republican,"Senate: 2015-Present, House: 2001-2015",Yes,SenCapito,'1928461649641361690',"ICYMI: Check out my op-ed in @DCExaminer on our fight in the Senate to end the EV mandate:
https://t.co/jO1K8I3TCO",en,Tweet,0,6,3,6,1523.0,2025-05-30 15:41:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.washingtonexaminer.com/opinion/3422559/ending-electric-vehicle-mandate-congress/,,
"Luna, Anna Paulina",Representative,Florida,13,Republican,House: 2023-Present,Yes,RepLuna,'1928461660437496298',INVESTIGATE BIDEN’S PARDONS,en,Tweet,49,10793,1442,815,141629.0,2025-05-30 15:41:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Thanedar, Shri",Representative,Michigan,13,Democratic,House: 2023-Present,Yes,RepShriThanedar,'1928462169101762766',"Republicans don't seem to mind if you die because of their policies.

They'll sacrifice you to give tax breaks to their billionaire friends.",en,Tweet,1,40,11,37,2555.0,2025-05-30 15:43:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Babin, Brian",Representative,Texas,36,Democratic,House: 2015-Present,Yes,RepBrianBabin,'1928462289272738078',America is back on track!,en,Tweet,0,36,10,4,4735.0,2025-05-30 15:43:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"McClellan, Jennifer L.",Representative,Virginia,4,Democratic,House: 2023-Present,Yes,RepMcClellan,'1928462309728428091',"Congratulations to today’s graduating classes at Dinwiddie High, Prince George High, @TJHSVikings, and Sussex Central High! https://t.co/lJcg38aIlM",en,Tweet,0,4,1,1,209.0,2025-05-30 15:43:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GsNGP1oWYAAAfa0.jpg
"Sherrill, Mikie",Representative,New Jersey,11,Democratic,House: 2019-Present,Yes,RepSherrill,'1928462372894548356',"The latest report on Elon Musk’s drug use is exactly why I introduced a bill requiring drug testing for him and his DOGE staff. 

If you’re going to play pretend as a Special Government Employee with access to highly sensitive information, the bare minimum should be sound judgment and accountability. https://t.co/ANo1hogvT8",en,Tweet,169,6167,2010,1988,173099.0,2025-05-30 15:43:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GsNADqJXkAEDQz5.png
"Carey, Mike",Representative,Ohio,15,Republican,House: 2021-Present,Yes,RepMikeCarey,'1928462539135807836',"Want to hear more about my work in Washington and efforts to get results for Central Ohio?

Sign up for my newsletter ⬇️
https://t.co/UOgVVrr03p",en,Tweet,0,0,0,3,201.0,2025-05-30 15:44:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://carey.house.gov/contact/newsletter-subscribe/,,
"Dunn, Neal P.",Representative,Florida,2,Republican,House: 2017-Present,Yes,DrNealDunnFL2,'1928462651803189473',"Floridians cannot afford a tax increase. However, that is EXACTLY what will happen if Congress doesn’t extend President @realDonaldTrump’s Tax Cuts & Jobs Act! Last week, the @HouseGOP did exactly that.

Read my op-ed in @TDOnline on why Congress must send the One Big Beautiful Bill to President Trump’s desk to prevent a tax increase in the coming years. 🚨⬇️",en,Tweet,0,80,18,70,22197.0,2025-05-30 15:44:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Edwards, Chuck",Representative,North Carolina,11,Republican,House: 2023-Present,Yes,RepChuckEdwards,'1928462711458869630',"MYTH: Prices are soaring due to tariffs.

FACT: The Department of Labor reported that the annual inflation rate in April was just 2.3%, beating expectations and marking the smallest increase since early 2021. #MythBuster",en,Tweet,2,16,6,14,2448.0,2025-05-30 15:45:14,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#MythBuster,,photo,"https://pbs.twimg.com/media/GsNGWeoWEAAHpNx.jpg,https://pbs.twimg.com/media/GsNGYPbW4AAIYxV.jpg,https://pbs.twimg.com/media/GsNGZOfXsAAgyPp.jpg"
"Liccardo, Sam T.",Representative,California,16,Democratic,House: 2025-Present,Yes,RepLiccardo,'1928462734519120123',"We brought #SipWithSam to Menlo Park this week, and I’m so grateful for the meaningful one-on-one conversations with our neighbors, hosted by Cafe Zoe. These sessions are a great way to connect, listen, and share what matters most to our community. https://t.co/V59l9RK51C",en,Tweet,1,5,0,2,259.0,2025-05-30 15:45:19,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",#SipWithSam,,photo,"https://pbs.twimg.com/media/GsNGosaXUAA0-LD.jpg,https://pbs.twimg.com/media/GsNGotAWwAAtALr.jpg,https://pbs.twimg.com/media/GsNGooKXcAAS5rw.jpg"
"Liccardo, Sam T.",Representative,California,16,Democratic,House: 2025-Present,Yes,RepLiccardo,'1928462735840256330',"Subscribe to our newsletter to find out when we’re coming to your neighborhood, and let us know about your favorite local “hot spot” for our next convening! 

https://t.co/dAm3K5sFIy",en,Reply,0,0,0,0,147.0,2025-05-30 15:45:19,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,https://buff.ly/J8cgeSw,,
"Rutherford, John H.",Representative,Florida,5,Republican,House: 2017-Present,Yes,RepRutherfordFL,'1928462781990207658',I am saddened by the passing of John Thrasher. I had the distinct honor of working with him during his time in Florida’s State Legislature and his presidency at FSU. He was a really great man who was admired by so many. He will be greatly missed.,en,Tweet,0,14,3,7,740.0,2025-05-30 15:45:30,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Velázquez, Nydia M.",Representative,New York,7,Democratic,House: 1993-Present,Yes,NydiaVelazquez,'1928462885279117441',"“Well, we all are going to die.” is the Republican health care plan in a nutshell.",en,Tweet,0,32,8,4,2099.0,2025-05-30 15:45:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Moran, Jerry",Senator,Kansas,,Republican,"Senate: 2011-Present, House: 1997-2011",Yes,JerryMoran,'1928462941768040701',"Kansas will be well represented with KS State Rep. Patrick Penn as the @USDA Deputy Secretary for Food, Nutrition and Consumer Services. I look forward to working with Mr. Penn to boost food security &amp; support American farmers.",en,Tweet,0,17,5,16,3452.0,2025-05-30 15:46:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Lummis, Cynthia M.",Senator,Wyoming,,Republican,"Senate: 2021-Present, House: 2009-2017",Yes,SenLummis,'1928463313224032758',"It was a beautiful Memorial Day service in Cheyenne earlier this week, and it was an incredible day to reflect on the great sacrifices made by courageous men and women throughout Wyoming and our nation. God bless our fallen warriors. https://t.co/sxQuWfutwS",en,Tweet,1,121,8,21,19234.0,2025-05-30 15:47:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GsNHHsCXsAABZJ8.jpg,https://pbs.twimg.com/media/GsNHHs3XsAAMLps.jpg"
"Nehls, Troy E.",Representative,Texas,22,Republican,House: 2021-Present,Yes,RepTroyNehls,'1928463319465161134',"Inflation is down. 

Personal income is up. 

America is winning with President Trump back in the White House.",en,Tweet,2,88,20,28,4030.0,2025-05-30 15:47:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bean, Aaron",Representative,Florida,4,Republican,House: 2023-Present,Yes,RepAaronBean,'1928463560482435433',"The more transparency we bring to waste, fraud, and abuse, the better for hardworking Americans. But exposing the problem isn’t enough—we must codify @DOGE's efforts into law. Let’s get it done! 🇺🇸",en,Tweet,0,19,3,5,494.0,2025-05-30 15:48:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Johnson, Henry C. ""Hank""",Representative,Georgia,4,Democratic,House: 2007-Present,Yes,RepHankJohnson,'1928463615104782685',"Fear-mongering? We all heard what your cult leader said. ""Get out and vote, just this time. You won't have to do it anymore. Four more years—you know what—it'll be fixed, it'll be fine. You wont have to vote anymore...In four years, you don't have to vote again. We'll have it fixed so good, you're not gonna have to vote.""",en,Tweet,1,20,9,44,17600.0,2025-05-30 15:48:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1928449368509575168/vid/avc1/1920x1080/C60BE6A2Z0ZHB8XV.mp4?tag=21
"Webster, Daniel",Representative,Florida,11,Republican,House: 2011-Present,Yes,RepWebster,'1928463732780433890',"Few have given more to the state of Florida than John Thrasher. He was a statesman, a soldier, and a friend. 

Throughout his career, John served Florida with dedication. From serving on the Clay County School Board, to his tenure as Speaker of the Florida House, and later as President of Florida State University, John’s leadership left a lasting legacy on the state of Florida.

When my Republican colleagues and I gained control of the Florida House for the first time in 122 years, John was the first to extend his congratulations. Together, we helped usher in a new era of commonsense conservative leadership.

Sandy and I are keeping Jean and the entire Thrasher family in our prayers. May they find comfort in the legacy of service and integrity that John leaves behind.",en,Tweet,2,96,12,4,12448.0,2025-05-30 15:49:17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GsNEPgKXAAA0Ux7.jpg
"Green, Mark E.",Representative,Tennessee,7,Republican,House: 2019-2025,Yes,RepMarkGreen,'1928463876045062479',My Reducing Medically Unnecessary Delays in Care Act reforms prior authorization in Medicare and Medicare Advantage by requiring board-certified physicians in the same specialty to be the ones making these important decisions. More in my op-ed with @WashTimes:,en,Tweet,1,21,9,6,1536.0,2025-05-30 15:49:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Conaway, Herbert C.",Representative,New Jersey,3,Democratic,House: 2025-Present,Yes,RepHerbConaway,'1928464052386152646',"American people: We want affordable health care and food on our tables. 

Republicans: https://t.co/HX7BIADUbK",en,Tweet,1,16,3,3,854.0,2025-05-30 15:50:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GsNH1TFWAAAtMOC.jpg
"Gosar, Paul A.",Representative,Arizona,9,Republican,House: 2011-Present,Yes,RepGosar,'1928464458373906602',"Incredible valor by Goodyear PD's finest!
https://t.co/oVXcGIAreJ",en,Tweet,0,34,11,7,4025.0,2025-05-30 15:52:10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.azcentral.com/story/news/local/southwest-valley/2025/05/28/goodyear-police-officer-saves-woman-burning-car/83897087007/,,
"Warren, Elizabeth",Senator,Massachusetts,,Democratic,Senate: 2013-Present,Yes,SenWarren,'1928464614229995575',"Republicans' new pitch for Trump’s Big Beautiful Bill: “Well, we all are going to die.”",en,Tweet,75,6390,1590,647,195281.0,2025-05-30 15:52:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Kean, Thomas H.",Representative,New Jersey,7,Republican,House: 2023-Present,Yes,CongressmanKean,'1928464642105344341',"🚨I-80 UPDATE 🚨 Two westbound lanes on I-80 in Wharton, NJ are scheduled to reopen tonight! 

Thank you to the @NJDOT crews who have been working around the clock to safely and quickly restore this critical roadway. A reminder that all lanes are expected to reopen by June 25.",en,Tweet,0,7,4,2,865.0,2025-05-30 15:52:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Moskowitz, Jared",Representative,Florida,23,Democratic,House: 2023-Present,Yes,RepMoskowitz,'1928464708215992575',"My top priority in Congress is ensuring no community has to face the same tragedy as my hometown of Parkland. That’s why I’m re-launching the Bipartisan School Safety &amp; Security Caucus with @RepTonyGonzales, to advance ideas and legislation that will help protect our schools. https://t.co/sQySsXLPi3",en,Tweet,0,75,7,8,2166.0,2025-05-30 15:53:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GsNIbn8XAAAToG9.jpg
"Shaheen, Jeanne",Senator,New Hampshire,,Democratic,Senate: 2009-Present,Yes,SenatorShaheen,'1928464889137270860',It’s absurd that there’s currently no statute preventing special government employees like Elon Musk from using government information for personal gain after they've exited government service. I’m calling on President Trump to change that.,en,Tweet,0,11,7,25,1769.0,2025-05-30 15:53:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Ossoff, Jon",Senator,Georgia,,Democratic,Senate: 2021-Present,Yes,SenOssoff,'1928464932200177832',"Last night, Sen. Ossoff joined the @johnlewisorgs for the annual Good Trouble Gala to urge us to redouble our commitment to the principles for which Congressman Lewis fought so successfully. https://t.co/EA7Zk84vD0",en,Tweet,8,192,45,19,4114.0,2025-05-30 15:54:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GsNIon2WkAAWgxu.jpg
"McClain Delaney, April",Representative,Maryland,6,Democratic,House: 2025-Present,Yes,RepAprilDelaney,'1928464953960198426',"I’m committed to working in lockstep with @GovWesMoore, @ChrisVanHollen and @Sen_Alsobrooks to help Mountain Maryland in its time of need. Our entire delegation must come together to lift up Allegany and Garrett Counties to ensure our communities have the resources and support they need to recover, rebuild and thrive. https://t.co/epGokIbzcw",en,Tweet,0,2,0,1,199.0,2025-05-30 15:54:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Markey, Edward J.",Senator,Massachusetts,,Democratic,"Senate: 2013-Present, House: 1977-2013",Yes,SenMarkey,'1928464997597798406',"A $45 million parade for Trump’s birthday? This is an outrageous waste of money, at a time Trump is cutting health care and education. Only dictators use the military to promote themselves. This is Trump’s “I wanna be Putin” parade, and it’s gross.
https://t.co/VLDjGXIRBm",en,Tweet,16,850,302,250,22553.0,2025-05-30 15:54:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.theguardian.com/commentisfree/2025/may/30/trump-military-parade-fascism,,
"Fetterman, John",Senator,Pennsylvania,,Democratic,Senate: 2023-Present,Yes,SenFettermanPA,'1928466440358641921',"The world and the left media should have “had it with” Iran, Hamas and Hezbollah, and the rampant antisemitism—not Israel, the region’s only democracy with true progressive values. https://t.co/kIdyDhxVXZ",en,Tweet,90,5818,799,814,142360.0,2025-05-30 16:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GsNKAgDXUAIC4FD.jpg
"De La Cruz, Monica",Representative,Texas,15,Republican,House: 2023-Present,Yes,RepMonicaDLC,'1928466446343979281',Great meeting with the City of Stockdale’s management and economic development team to discuss future growth opportunities that will drive community engagement and success. https://t.co/xRPkIyE6I6,en,Tweet,0,15,2,2,679.0,2025-05-30 16:00:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gr-I3ZyWgAApJAu.jpg
"Kennedy, John",Senator,Louisiana,,Republican,Senate: 2017-Present,Yes,SenJohnKennedy,'1928466735390232663',"Harvard’s attitude is, “We can do what we want, and we have a constitutional right to your money.”

I think they’re wrong, and I think they’re going to find out how wrong they are. https://t.co/lUGYmeyyis",en,Tweet,302,36747,6525,842,267780.0,2025-05-30 16:01:13,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1928466224226168832/vid/avc1/1920x1080/PkcSV89e6UJEaNoS.mp4?tag=16
"Spartz, Victoria",Representative,Indiana,5,Republican,House: 2021-Present,Yes,RepSpartz,'1928466937186570301',The Supreme Court made correct decision - broad blanket group paroles used by the Biden administration were never authorized by Congress.,en,Tweet,1,237,33,15,6149.0,2025-05-30 16:02:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Guthrie, Brett",Representative,Kentucky,2,Republican,House: 2009-Present,Yes,RepGuthrie,'1928467071320674543',"It's been years since Greensburg has had a stand-alone grocery store, but that recently changed with the opening of Phillips Family Grocery.

It was great to stop by and meet with the team and shoppers this week. As Chair of @HouseCommerce, I have a front row seat in legislation that directly impacts our local grocers. Congratulations on your grand opening!",en,Tweet,0,12,1,3,749.0,2025-05-30 16:02:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GsNKhLFXEAATCH7.jpg,https://pbs.twimg.com/media/GsNKCliWcAAmsBX.jpg,https://pbs.twimg.com/media/GsNKD2VXkAAk94A.jpg,https://pbs.twimg.com/media/GsNKD2tXYAAd1iL.jpg"
"Bost, Mike",Representative,Illinois,12,Republican,House: 2015-Present,Yes,RepBost,'1928467119164862844',"My staff will be hosting mobile office hours across Southern Illinois this June so you can speak with our casework experts face-to-face with comfort and convenience. Please visit with any questions you may have regarding veterans’ benefits, Social Security, Medicare, the IRS, and more.",en,Tweet,0,6,0,14,696.0,2025-05-30 16:02:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GsNKn9GXcAAcI88.jpg
"Lucas, Frank D.",Representative,Oklahoma,3,Republican,House: 1993-Present,Yes,RepFrankLucas,'1928467171555860980',"Great speaking with @agritalk to provide an update on where the Farm Bill currently stands in Congress!
https://t.co/yT77wlnhlq",en,Tweet,0,6,4,2,1140.0,2025-05-30 16:02:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://omny.fm/shows/agritalk/agritalk-5-29-25-rep-frank-lucas,,
"Kim, Young",Representative,California,40,Republican,House: 2021-Present,Yes,RepYoungKim,'1928467343287402798',"Team Young enjoyed showing the Kim family from Chino Hills around the U.S. Capitol!

If you're visiting DC from CA-40, let us know here: https://t.co/Dzoeisj2kd https://t.co/84MAEH3NzS",en,Tweet,2,48,2,6,2028.0,2025-05-30 16:03:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://youngkim.house.gov/services/tours-and-tickets/,photo,https://pbs.twimg.com/media/GsNK0P4WUAAZchN.jpg
"Torres, Ritchie",Representative,New York,15,Democratic,House: 2021-Present,Yes,RepRitchie,'1928467839301698008',"We in Congress have passed too many laws that have concentrated too much power in the executive.

Whether it's the Alien Enemies Act or the International Emergency Economic Powers Act, we should start repealing dangerously open-ended laws that enable executive authoritarianism. https://t.co/s0Nz0isTZJ",en,Tweet,3,108,36,52,8233.0,2025-05-30 16:05:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1928467705419407360/vid/avc1/1920x1080/MzznDeasZU9dJObL.mp4?tag=21
"Carter, John R.",Representative,Texas,31,Republican,House: 2003-Present,Yes,JudgeCarter,'1928467974874096125',"This month, my office resolved 236 cases with federal agencies and helped folks get back what’s rightfully theirs: $475,330 in owed IRS refunds, back Social Security payments, and earned veterans’ benefits. That’s money back in the pockets of constituents!
If you’re having trouble navigating federal agencies, my office is here to help. We fight for you!
Learn more >>> https://t.co/UbqFriqW5J",en,Tweet,0,4,0,5,453.0,2025-05-30 16:06:09,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GsNLVWhWoAAaJ72.jpg
"Stefanik, Elise M.",Representative,New York,21,Republican,House: 2015-Present,Yes,RepStefanik,'1928468596755226653',"America’s economy is roaring back!

✅ Personal income is rising.
✅ Inflation is cooling.
✅ Trade deficits are shrinking.

Thanks to President @realDonaldTrump’s bold leadership—cutting red tape, unleashing American energy, and putting America First in trade—we’re delivering real results for hardworking families!",en,Tweet,2,136,37,47,7062.0,2025-05-30 16:08:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Murphy, Christopher",Senator,Connecticut,,Democratic,"Senate: 2013-Present, House: 2007-2013",Yes,ChrisMurphyCT,'1928468616258727941',"Two conspiracies I hear about the walk:

1. I don’t walk the whole route. I get driven. Not true. I walk every inch.

2. I only talk to people I agree with. Not true. I talk to everyone. Just stopped into a gun dealership. We found both agreement and disagreement! https://t.co/4frtYVyOrD",en,Tweet,41,2958,439,344,126928.0,2025-05-30 16:08:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1928468286628384768/vid/avc1/720x1280/QX6O_c3WFSQ6WRg7.mp4?tag=14
