Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Whitehouse, Sheldon",Senator,Rhode Island,,Democratic,Senate: 2007-Present,Yes,SenWhitehouse,'1920544188812100005',Our Madman President thinks climate change is a hoax. https://t.co/2uxnqsGQ35,en,Tweet,67,1744,666,2499,83447.0,2025-05-08 19:19:51,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1920543501504180226/vid/avc1/1080x1920/fBFNBVfTRMdgKZFb.mp4?tag=16
"Van Duyne, Beth",Representative,Texas,24,Republican,House: 2021-Present,Yes,RepBethVanDuyne,'1920544253643563127',"Thank you to my friends @RepHouchin and @RepBrandonGill for joining me on the latest episode of Right to the Point produced by @RepublicanStudy. We talked about our work to develop the One Big Beautiful Bill and all things reconciliation!

🎙️Listen here: https://t.co/FY0w3RBbf6 https://t.co/lSotbrmu0g",en,Tweet,0,11,1,3,653.0,2025-05-08 19:20:06,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,https://linktr.ee/republicanstudycommittee,photo,https://pbs.twimg.com/media/GqckzdzWwAEm4J_.jpg
"Carey, Mike",Representative,Ohio,15,Republican,House: 2021-Present,Yes,RepMikeCarey,'1920544271989448763',"TOMORROW: My team is hosting a Veterans Wellness Day at Canal Winchester Community Center.

If you are a veteran, active duty, or a family member of a service member, stop by to learn how we work to help you access your benefits!",en,Tweet,0,1,0,3,412.0,2025-05-08 19:20:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Lynch, Stephen F.",Representative,Massachusetts,8,Democratic,House: 2001-Present,Yes,RepStephenLynch,'1920544278494818629',"As a member of the Democratic Congressional Litigation Working Group, I am greatly encouraged that a federal appellate court has ordered the transfer of Rümeysa Öztürk – a Tufts graduate student who was unconstitutionally detained and abducted off the street for co-authoring an op-ed in her student newspaper calling for a stop to the slaughter of civilians in Gaza.  

After more than one month at a Louisiana detention facility where she was regularly denied medical treatment, I am hopeful that her transfer to Vermont – by federal court order  - will finally afford Ms. Öztürk access to necessary medical services and expedite her release. 

The Trump Administration must be compelled to comply with this duly-issued federal judicial order.",en,Tweet,1,7,2,8,3009.0,2025-05-08 19:20:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Latta, Robert E.",Representative,Ohio,5,Republican,House: 2007-Present,Yes,boblatta,'1920544459135037794',"Today, I congratulate the election of Pope Leo XIV, the first American Pope and fellow native of the Midwest. This is a moment of unity and hope for the Church.

Marcia and I offer our prayers for a successful and peaceful papacy to Pope Leo XIV as he leads the Catholic church.",en,Tweet,0,6,0,0,506.0,2025-05-08 19:20:55,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,,
"Stansbury, Melanie A.",Representative,New Mexico,1,Democratic,House: 2021-Present,Yes,Rep_Stansbury,'1920544480190484669',"As the world’s first American Pope, we are grateful for Pope Leo XIV’s opening message of peace to the world. May “Peace be with all of you” indeed and ""enter your hearts, reach your families and all people, wherever they are."" 🙏 https://t.co/DnHBWqULyW",en,Tweet,3,249,49,31,5643.0,2025-05-08 19:21:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GqclBkiXgAA37Kx.jpg
"Cherfilus-McCormick, Sheila",Representative,Florida,20,Democratic,House: 2022-Present,Yes,CongresswomanSC,'1920544536805159223',"Happy #TeacherAppreciationWeek! 🍎

Thank you to our #FL20 classroom heroes who work hard to shape the leaders of tomorrow. https://t.co/iJ0dXs9nph",en,Tweet,0,0,0,0,238.0,2025-05-08 19:21:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#TeacherAppreciationWeek,#FL20",,photo,https://pbs.twimg.com/media/GqclE97WcAA-k6G.jpg
"Omar, Ilhan",Representative,Minnesota,5,Democratic,House: 2019-Present,Yes,Ilhan,'1920544548448616738',"Yesterday, I met with Rachel Cohen and I made sure to thank her for standing up for what is right.

At a time when silence is easy, she chose to speak out rather than compromise her values.

Her story is a reminder that we all have a role to play in protecting our democracy. https://t.co/gOJpz6HwbI",en,Tweet,10,389,57,120,27454.0,2025-05-08 19:21:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gqck8RVWgAIZ0_L.jpg
"Durbin, Richard J.",Senator,Illinois,,Democratic,"Senate: 1997-Present, House: 1983-1997",Yes,SenatorDurbin,'1920544602139787566',Sending people to countries—like Libya and El Salvador—with a known history of torture and serious human rights violations is unlawful and un-American.,en,Tweet,11,869,295,553,22536.0,2025-05-08 19:21:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Cramer, Kevin",Senator,North Dakota,,Republican,"Senate: 2019-Present, House: 2013-2019",Yes,SenKevinCramer,'1920544748013531397',It was nice catching up with Medal of Honor recipient Clint Romesha and CEO of @AWPartnership Jim Lorraine. We discussed their work with North Dakota veterans and how they are helping prevent suicides. https://t.co/BFQsiNoJVH,en,Tweet,0,3,4,0,599.0,2025-05-08 19:22:04,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gqcjn9mX0AAOb0i.jpg
"Hill, J. French",Representative,Arkansas,2,Republican,House: 2015-Present,Yes,RepFrenchHill,'1920544920773013545',"An historic day for America and the Catholic Church.

Congratulations to His Holiness Pope Leo XIV, formerly Cardinal Robert Prevost—the first American ever elected Pope. All Americans should lift the Holy Father up in pray for wisdom and guidance as he leads the faithful around the world.

#Pope #PopeLeoXIV",en,Tweet,1,19,1,2,1275.0,2025-05-08 19:22:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Houchin, Erin",Representative,Indiana,9,Republican,House: 2023-Present,Yes,RepHouchin,'1920544946425106685',A big win for farmers and ranchers!,en,Tweet,0,1,0,0,392.0,2025-05-08 19:22:51,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Clyde, Andrew S.",Representative,Georgia,9,Republican,House: 2021-Present,Yes,Rep_Clyde,'1920545051676901620',"🔥 @FBIDirectorKash explains how the FBI is delivering RESULTS for Georgians by ensuring that agents are solely focused on upholding the U.S. Constitution.

WATCH: https://t.co/V1fMJjMgbn",en,Tweet,0,23,4,5,884.0,2025-05-08 19:23:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1920544506660720640/vid/avc1/1920x1080/MFM7PEtoL3jDwg1O.mp4?tag=21
"Knott, Brad",Representative,North Carolina,13,Republican,House: 2025-Present,Yes,RepKnott,'1920545058673033468',"More than 8 in 10 voters support reauthorizing the Tax Cuts and Jobs Act! Next year, every person, business, and entity will pay more if this important legislation is not passed. It's imperative that we pass the TCJA extension and cut government spending!
https://t.co/7AU91Ko9iM",en,Tweet,0,11,3,6,552.0,2025-05-08 19:23:18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://nypost.com/2025/05/05/us-news/more-than-8-in-10-voters-support-keeping-trumps-2017-tax-cuts-poll/,,
"Boozman, John",Senator,Arkansas,,Republican,"Senate: 2011-Present, House: 2001-2011",Yes,JohnBoozman,'1920545348667244916',Arkansas has made great strides connecting our state to more regional and national economic opportunity. I appreciated sitting down w/ construction industry leaders from The Natural State and beyond about further improving &amp; modernizing our surface transportation. #ARinDC https://t.co/WLiY3NxYCo,en,Tweet,0,3,2,4,853.0,2025-05-08 19:24:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#ARinDC,,photo,"https://pbs.twimg.com/media/Gqclo8MWIAAInxy.jpg,https://pbs.twimg.com/media/GqclxKEXEAAh2g2.jpg"
"Graham, Lindsey",Senator,South Carolina,,Republican,"Senate: 2003-Present, House: 1995-2003",Yes,LindseyGrahamSC,'1920545377251373500',"To the Houthi leadership: If you are seeking a greater and wider conflict with America, be careful what you wish for.

Your days of terrorizing the region, interfering with commercial shipping and trying to cripple Israel are going to come to an end one way or another.",en,Tweet,7,400,56,261,62933.0,2025-05-08 19:24:34,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"DelBene, Suzan K.",Representative,Washington,1,Democratic,House: 2012-Present,Yes,RepDelBene,'1920545394695561516',"Families are struggling. The economy is shrinking. Meanwhile, what was the #1 priority for House Republicans this week? Changing the name of the Gulf of Mexico.",en,Tweet,0,10,4,5,883.0,2025-05-08 19:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Crane, Elijah",Representative,Arizona,2,Republican,House: 2023-Present,Yes,RepEliCrane,'1920545625663238553',💯,art,Tweet,0,30,3,3,4475.0,2025-05-08 19:25:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Pelosi, Nancy",Representative,California,11,Democratic,House: 1987-Present,Yes,SpeakerPelosi,'1920545835156181267',"Joyfully, people around the world have learned of a new Pope elected by one of the largest and most diverse conclaves ever — and the first American pope in history.

For many of us, the name Leo XIV happily brings to mind Leo XIII’s Rerum novarum which was a blessing for working people. And it is heartening that His Holiness continued the blessing that Pope Francis gave on Easter Sunday: “God loves everyone. Evil will not prevail.”

In his own words, Pope Leo XIV said, “We can be a missionary church, a church that builds bridges, that is always open to receive everyone.”

Let us thank God for His Holiness Pope Leo XIV and for this vision of unity. All of us hope and pray for the success of His Holiness and his vision for the Church.",en,Tweet,85,4403,502,572,191176.0,2025-05-08 19:26:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Cotton, Tom",Senator,Arkansas,,Republican,"Senate: 2015-Present, House: 2013-2015",Yes,SenTomCotton,'1920545964130975817',"Joe Biden left our arsenals depleted and ammunitions plants running below capacity.

It’s critical that we fix these mistakes so we can better defend against adversaries like Communist China. https://t.co/L40maJ2inH",en,Tweet,22,2218,360,1424,107191.0,2025-05-08 19:26:54,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1920545890202210304/vid/avc1/960x540/phctU7g2NvMIf1RG.mp4?tag=21
"Comer, James",Representative,Kentucky,1,Republican,House: 2016-Present,Yes,RepJamesComer,'1920546336518119574',"Congratulations to Cardinal Robert Francis Prevost on being named Pope. As the first American to lead the Catholic Church, this is a truly historic and inspiring moment. I wish Pope Leo XIV strength and wisdom as he begins this important role.",en,Tweet,0,103,13,51,6177.0,2025-05-08 19:28:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Nadler, Jerrold",Representative,New York,12,Democratic,House: 1991-Present,Yes,RepJerryNadler,'1920546437865050329',My statement on the Columbia University protests yesterday: https://t.co/b5ep5lHm2I,en,Tweet,2,44,16,131,9794.0,2025-05-08 19:28:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GqcmlQmWYAAZvoz.jpg
"Marshall, Roger",Senator,Kansas,,Republican,"Senate: 2021-Present, House: 2017-2021",Yes,RogerMarshallMD,'1920546448044634591',Exciting day for Roman Catholics all across Kansas and the world. May Pope Leo XIV guide his flock with discernment and God’s leading.,en,Tweet,0,36,9,13,3818.0,2025-05-08 19:28:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Valadao, David G.",Representative,California,22,Republican,"House: 2013-2019, 2021-Present",Yes,RepDavidValadao,'1920546516562804872',Congratulations to Cardinal Robert Francis Prevost for being named the very first American Pope. May his leadership inspire unity and hope across the globe.,en,Tweet,0,8,0,4,1146.0,2025-05-08 19:29:06,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Lummis, Cynthia M.",Senator,Wyoming,,Republican,"Senate: 2021-Present, House: 2009-2017",Yes,SenLummis,'1920546701112209910',My statement after the Senate failed to advance the GENIUS Act. https://t.co/lARFxCPEg9,en,Tweet,67,2565,372,288,184107.0,2025-05-08 19:29:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gqcm3wJXkAAmGe-.jpg
"Kennedy, John",Senator,Louisiana,,Republican,Senate: 2017-Present,Yes,SenJohnKennedy,'1920546809836896679',"I join my Catholic friends around the country and the world in congratulating Pope Leo XIV, the first American pope, on his historic election. May God bless and guide him as he begins his papacy.",en,Tweet,8,1371,110,86,31276.0,2025-05-08 19:30:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Thompson, Bennie G.",Representative,Mississippi,2,Democratic,House: 1993-Present,Yes,BennieGThompson,'1920546852404867502',"Happy Nurses Week! 

Thank you for your strength, compassion, and dedication. From hospitals to homes across Mississippi, you are the heartbeat of healthcare! https://t.co/pah62Zporg",en,Tweet,0,28,7,2,1758.0,2025-05-08 19:30:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GqcmuXnWQAASfJY.jpg
"Swalwell, Eric",Representative,California,14,Democratic,House: 2013-Present,Yes,RepSwalwell,'1920546893177749587',JD is 0 for Pope,en,Tweet,21,3752,349,348,102233.0,2025-05-08 19:30:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Garcia, Robert",Representative,California,42,Democratic,House: 2023-Present,Yes,RepRobertGarcia,'1920546902703010202',"As a Catholic and Peruvian American, I wish Pope Leo XIV strength as he steps into his role as a global and spiritual leader. He has demonstrated that he believes in justice for the poor and immigrants. May his leadership reflect these ideals as he spreads peace across the world.",en,Tweet,13,1286,131,88,53049.0,2025-05-08 19:30:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Collins, Susan M.",Senator,Maine,,Republican,Senate: 1997-Present,Yes,SenatorCollins,'1920546975289671786',"Blessings to Pope Leo XIV, our first American Pope, on his selection to serve as the Bishop of Rome. May he receive guidance from Jesus Christ our Lord and inspire the global community of Catholics and all people by sharing the message of God’s unconditional love.",en,Tweet,3,437,46,82,13504.0,2025-05-08 19:30:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Cassidy, Bill",Senator,Louisiana,,Republican,"Senate: 2015-Present, House: 2009-2015",Yes,SenBillCassidy,'1920547156408111125',"Chaos is unfolding again at Columbia as agitators try to occupy campus.

But this time, Columbia is restoring order. I’m sure due to leadership from @POTUS and @EdSecMcmahon. Columbia must follow through: enforce discipline &amp; protect students who came to learn, not be disrupted.",en,Tweet,0,18,9,8,3782.0,2025-05-08 19:31:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Nunn, Zachary",Representative,Iowa,3,Republican,House: 2023-Present,Yes,ZachNunn,'1920547310578151719',Today we remember the sacrifice of the Greatest Generation of Iowans and Americans who answered the call and defeated tyranny in the Second World War. https://t.co/t1YWv4knJ1,en,Tweet,0,1,0,1,273.0,2025-05-08 19:32:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gqcnlg9W0AAv9lk.jpg
"Schumer, Charles E.",Senator,New York,,Democratic,"Senate: 1999-Present, House: 1981-1999",Yes,SenSchumer,'1920547497400758348',"Donald Trump’s trade war is the biggest tax hike on American families in half a century.

It is a gut punch to American families.",en,Tweet,17,553,149,1403,123688.0,2025-05-08 19:33:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"García, Jesús G. ""Chuy""",Representative,Illinois,4,Democratic,House: 2019-Present,Yes,RepChuyGarcia,'1920547513137877165',Da Pope.,und,Tweet,61,3036,117,20,79976.0,2025-05-08 19:33:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Hoyer, Steny H.",Representative,Maryland,5,Democratic,House: 1981-Present,Yes,RepStenyHoyer,'1920547708751814889',"Looking forward to the 44th Annual Service Academy &amp; College ROTC Showcase tonight at 6:00 p.m. and seeing representatives from U.S. Service Academies inspire #MD05 youth to continue the legacy of service.

Click here to register for tonight's showcase: https://t.co/5sLBCMinrK",en,Tweet,0,9,3,1,2190.0,2025-05-08 19:33:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#MD05,https://forms.office.com/g/j0TNF7PRzt,,
"Gillen, Laura",Representative,New York,4,Democratic,House: 2025-Present,Yes,RepLauraGillen,'1920547845603484139',"As a Catholic, I join my fellow Long Islanders and millions of faithful around the world in celebrating our new Holy Father, Pope Leo XIV. His appointment marks a new chapter in the Church, one that inspires hope, renewal, and unity. 

During his first address, His Holiness said he hoped to build a church that builds bridges and dialogue among all. That is exactly what we need in our Church, in our politics and in our world.",en,Tweet,0,4,0,0,699.0,2025-05-08 19:34:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Johnson, Dusty",Representative,South Dakota,At Large,Republican,House: 2019-Present,Yes,RepDustyJohnson,'1920547859612446810',"Congrats to Jacki Hoven and Darci Ford, owners of Spot-On Printing, for receiving the Women-Owned Small Business of the Year Award by the Small Business Administration. The Volga-based operation offers their services in multiple communities across South Dakota. #SmallBusinessWeek",en,Tweet,0,6,0,1,1283.0,2025-05-08 19:34:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#SmallBusinessWeek,,,
"Womack, Steve",Representative,Arkansas,3,Republican,House: 2011-Present,Yes,rep_stevewomack,'1920547859679883426',"The DOD Inspector General just confirmed what we knew all along: The Biden Administration's $230 million operation to build a floating pier to Gaza was foolish and costly.

It operated for just 20 days, delivered only meager aid, and resulted in the death of an American soldier and 60+ servicemembers being injured. A political gesture that failed to deliver results while covering up the truth from Americans. https://t.co/RpDKcnliiK",en,Tweet,0,5,2,5,843.0,2025-05-08 19:34:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Roy, Chip",Representative,Texas,21,Republican,House: 2019-Present,Yes,RepChipRoy,'1920548050256187666',"Rep. Roy is proud to cosponsor @RepKnott’s Punishing Illegal Immigrant Felons Act.

Rep. Roy: “During the four years of the Biden administration, illegal aliens—many of whom were dangerous actors —unlawfully re-entered the United States after deportation, some of whom committed crimes against the American people, knowing they'd likely face little to no consequences. 

My friend Brad Knott's bill would increase penalties for career illegal border-crossers, especially if they are convicted criminals, sending a clear message: crossing our border illegally will land you in jail for a long time. 

America should never tolerate abuse of our immigration laws. It is long past time to make the penalty for illegal reentry as severe as possible.”",en,Tweet,0,32,9,4,3989.0,2025-05-08 19:35:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Ivey, Glenn",Representative,Maryland,4,Democratic,House: 2023-Present,Yes,RepGlennIvey,'1920548077481447891',"Yesterday, I questioned FBI Director Kash Patel about the FBI’s budget request and priorities. I was encouraged to hear that Director Patel said he opposes cuts to the FBI’s budget. The White House should rethink these drastic cuts, which would be harmful to the FBI’s mission and its people.",en,Tweet,1,7,2,1,585.0,2025-05-08 19:35:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1920548006304071680/vid/avc1/1080x616/euvg4leNkBHL0k9y.mp4?tag=21
"Ricketts, Pete",Senator,Nebraska,,Republican,Senate: 2023-Present,Yes,SenatorRicketts,'1920548142384042296',"Today, Democrats torpedoed a bill that would make America the global leader on stablecoin.

This was a bipartisan bill. It received five Democrat votes in committee. This is Democrat hypocrisy putting politics over the country.",en,Tweet,15,889,281,273,34722.0,2025-05-08 19:35:33,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Maloy, Celeste",Representative,Utah,2,Republican,House: 2023-Present,Yes,RepMaloyUtah,'1920548179218465233',"The U.S. can produce more energy, and Utah is ready and willing to be part of the solution. I appreciated @SecretaryWright for coming and answering questions during our @HouseAppropsGOP budget hearing this week, and I look forward to working together to streamline permitting. https://t.co/oPxYoFulaf",en,Tweet,1,12,3,6,1032.0,2025-05-08 19:35:42,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1920547901236764672/vid/avc1/1920x1080/cBebrCBqZYN1WBD2.mp4?tag=21
"Franklin, Scott",Representative,Florida,18,Republican,House: 2021-Present,Yes,RepFranklin,'1920548238538781016',"During yesterday’s @HouseAppropsGOP Energy & Water hearing, I asked @SecretaryWright how DOE plans to keep up with skyrocketing energy demand driven by AI, EVs & data centers, especially in fast-growing states like Florida. Enjoyed hearing his insights and look forward to continued collaboration.",en,Tweet,0,5,1,6,809.0,2025-05-08 19:35:56,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1920544654145011712/vid/avc1/1280x720/jXxf0DwdvBwn6Hnl.mp4?tag=21
"Bynum, Janelle S.",Representative,Oregon,5,Democratic,House: 2025-Present,Yes,RepBynum,'1920548262848745517',"When it comes to helping people start new businesses, we should be encouraging growth, not putting up red tape they have to cut through. 

My bipartisan ELEVATE Act removes barriers for small businesses and helps them hit the ground running. https://t.co/WHeeS8yDcJ",en,Tweet,0,1,0,2,241.0,2025-05-08 19:36:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GqcoduJWQAAPR8R.jpg
"Salinas, Andrea",Representative,Oregon,6,Democratic,House: 2023-Present,Yes,RepSalinas,'1920548445493866726',"Congratulations to the first American pope, Leo XIV, on his election.

In his first speech, Pope Leo focused on the need to ""build bridges"" with our neighbors and marginalized communities.

I agree. Let's work together to create a more unified and peaceful world for all.",en,Tweet,0,2,1,0,196.0,2025-05-08 19:36:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Emmer, Tom",Representative,Minnesota,6,Republican,House: 2015-Present,Yes,GOPMajorityWhip,'1920548681792495674',"May God bless and guide Pope Leo XIV, the first American pope.",en,Tweet,2,36,3,11,3429.0,2025-05-08 19:37:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Rulli, Michael A.",Representative,Ohio,6,Republican,House: 2024-Present,Yes,RepMichaelRulli,'1920548817855770625',Congratulations to Cardinal Robert Francis Prevost on being named Pope Leo XIV. His election as the first American Pope is a truly historic moment for the Church and a great honor for our nation. What an exciting and meaningful milestone.,en,Tweet,0,1,0,1,250.0,2025-05-08 19:38:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Budzinski, Nikki",Representative,Illinois,13,Democratic,House: 2023-Present,Yes,RepNikkiB,'1920548873577112026',"Researchers in #IL13 are at the forefront of biomanufacturing innovation. I’m proud to partner with @RepZachNunn on the bipartisan Ag BIO Act to support their groundbreaking work, strengthen the bioeconomy, and create new opportunities for farmers across the Midwest.",en,Tweet,0,3,1,2,402.0,2025-05-08 19:38:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#IL13,,,
"Crow, Jason",Representative,Colorado,6,Democratic,House: 2019-Present,Yes,RepJasonCrow,'1920548885350461789',"📞I’m hosting a Telephone Town Hall to hear directly from Coloradans!

Join me next Thursday to ask questions and hear about my work in Congress to lower costs for working families and hold President Trump accountable.

RSVP at https://t.co/RnA4ZKSBns today! https://t.co/jYZNoFHdXd",en,Tweet,1,12,3,10,2225.0,2025-05-08 19:38:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://crow.house.gov/live,photo,https://pbs.twimg.com/media/GqcpCJRXMAAmaGf.jpg
"Smucker, Lloyd",Representative,Pennsylvania,11,Republican,House: 2017-Present,Yes,RepSmucker,'1920548985221091375',"Today marks 80 years since victory was declared in Europe during World War II. Today on Victory in Europe Day, and every day, may we honor and give thanks for the selfless service and sacrifice of the men and women who made the triumph over evil possible. https://t.co/2ZVKjAH5sd",en,Tweet,0,5,2,2,403.0,2025-05-08 19:38:54,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,https://pbs.twimg.com/media/GqcpG4xW0AELz87.jpg
"Swalwell, Eric",Representative,California,14,Democratic,House: 2013-Present,Yes,RepSwalwell,'1920549124845289486',"Wait. Trump nominated a surgeon general who is not a doctor?  That CAN’T be tr—oh for the love of God, it’s true, isn’t it? https://t.co/b3hdvPq3aL",en,Tweet,28,4144,717,461,77583.0,2025-05-08 19:39:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,animated_gif,https://pbs.twimg.com/tweet_video_thumb/GqcpPqyXwAEb4c-.jpg
"Moore, Gwen",Representative,Wisconsin,4,Democratic,House: 2005-Present,Yes,RepGwenMoore,'1920549138531336295',"I went straight to the source on Trump’s violation of the Constitution and how the courts are holding him accountable: Congress' resident constitutional scholar, @RepJamieRaskin. 
 
This is part of our conversation ⬇️ https://t.co/uhTVxp3PYX",en,Tweet,0,7,3,1,439.0,2025-05-08 19:39:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1920548211778813953/vid/avc1/1920x1080/_52hTOlh3eDu6ypp.mp4?tag=21
"Moran, Jerry",Senator,Kansas,,Republican,"Senate: 2011-Present, House: 1997-2011",Yes,JerryMoran,'1920549416441622683',"The UK offers a strategic market for American aviation & agricultural products. I introduced legislation earlier this year to lay the groundwork for a strong bilateral trade relationship, & President Trump’s announcement of a new trade agreement with the UK is a positive step forward.",en,Tweet,1,1,3,5,1761.0,2025-05-08 19:40:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Stauber, Pete",Representative,Minnesota,8,Republican,House: 2019-Present,Yes,RepPeteStauber,'1920549441473302779',"Congratulations to the first American pope, Pope Leo XIV! 

May God bless him and guide him as he leads the Catholic Church. https://t.co/AjL2G5ujZx",en,Tweet,0,8,4,9,918.0,2025-05-08 19:40:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GqcpeEJWoAAJKKT.jpg
"Loudermilk, Barry",Representative,Georgia,11,Republican,House: 2015-Present,Yes,RepLoudermilk,'1920549461417218449',"Make sure to follow me on Truth Social⬇️

https://t.co/ueRJieiwlA",en,Tweet,0,13,1,11,887.0,2025-05-08 19:40:48,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://truthsocial.com/@RepLoudermilk,,
"Smith, Adam",Representative,Washington,9,Democratic,House: 1997-Present,Yes,RepAdamSmith,'1920549467683447042',"This week marks Public Service Recognition Week, so I wanted to take the time to thank all of our public servants across the Ninth District. https://t.co/MtN1qszOM0",en,Tweet,1,4,1,1,446.0,2025-05-08 19:40:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1920549194776879104/vid/avc1/1080x1920/IqYA_x_iN9IKRUt_.mp4?tag=21
