Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Espaillat, Adriano",Representative,New York,13,Democratic,House: 2017-Present,Yes,RepEspaillat,'1895298484649001359',"¡Me enorgullece reintroducir la Ley de Moneda Conmemorativa Roberto Clemente en el 119.° Congreso!

El trabajo de Clemente, no solo como un legendario jugador de béisbol, sino también como humanitario, sería reconocido oficialmente y consagrado en una moneda conmemorativa en virtud de esta pieza legislativa histórica que honra su legado y su impacto en los deportes y nuestra nación.",es,Reply,1,1,0,2,450.0,2025-02-28 02:22:26,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1895298693848580312',Gene Hackman is one of my favorite actors of all time. RIP.,en,Tweet,2,214,9,21,7395.0,2025-02-28 02:23:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Mullin, Kevin",Representative,California,15,Democratic,House: 2023-Present,Yes,RepKevinMullin,'1895298704464302240',"The National Weather Service does urgent and lifesaving work - providing the forecasting and data to power emergency alerts when wildfires, flash floods, tornados, hurricanes, and other disasters put Americans in danger. I join @RepZoeLofgren in calling for an end to this madness- before regular people pay the price.",en,Tweet,2,42,5,6,2496.0,2025-02-28 02:23:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Crockett, Jasmine",Representative,Texas,30,Democratic,House: 2023-Present,Yes,RepJasmine,'1895299005187539251',"Tweet:

A federal judge has ruled that the mass firing of probationary federal employees under Trump was likely UNLAWFUL!!! 

This keeps TRUMP and DOGE from trampling on the rights and destroying the lives of dedicated public servants.

Full story: https://t.co/FKHbxnu8lX",en,Tweet,41,2527,701,452,43209.0,2025-02-28 02:24:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,http://apnews.com/article/trump-federal-employees-firings-a85d1aaf1088e050d39dcf7e3664bb9f,,
"Van Hollen, Chris",Senator,Maryland,,Democratic,"Senate: 2017-Present, House: 2003-2017",Yes,ChrisVanHollen,'1895299464765575612',"As I said at a celebration of Maryland’s role in the Underground Railroad at Emmarts United Methodist Church earlier this month, we won’t let any person or any president attack Black history or diminish the countless contributions of Black Americans.

Black history is AMERICAN history, and we will always celebrate it — this month and every month. #BlackHistoryMonth",en,Tweet,1,63,24,18,6079.0,2025-02-28 02:26:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gk100SWWAAA3q8l.jpg,https://pbs.twimg.com/media/Gk100SUXYAEsLzN.jpg,https://pbs.twimg.com/media/Gk100SUXsAAhYly.jpg"
"Cornyn, John",Senator,Texas,,Republican,Senate: 2002-Present,Yes,JohnCornyn,'1895299606512312499',"Congratulations to @SupremeCourt_TX Chief Justice Jimmy Blacklock on his first State of the Judiciary Address to the Texas legislature. As he said yesterday, “In Texas, under this Supreme Court, the LIVING Constitution is dead.”
 
Hear hear!
 
https://t.co/G9CvWOJq2a",en,Tweet,2,43,6,21,8733.0,2025-02-28 02:26:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.youtube.com/live/MRsf5Vz4M-c?si=f7pByZlmPdb05pA7&t=2312,,
"McCormick, Richard",Representative,Georgia,7,Republican,House: 2023-Present,Yes,RepMcCormick,'1895299917968728211',"Glad to see the Georgia State House pass the @Riley_Gaines_ Act, today. 
This is what Georgian’s want! 
@SenatorWarnock and @SenOssoff it’s time to do the right thing!",en,Tweet,0,48,8,28,4426.0,2025-02-28 02:28:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Ansari, Yassamin",Representative,Arizona,3,Democratic,House: 2025-Present,Yes,RepYassAnsari,'1895300418613453224',Even your Big Oil buddies aren’t with you on this one! https://t.co/o6fBgVYMln,en,Tweet,1,26,11,7,2569.0,2025-02-28 02:30:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk11r4fXwAA_EW-.jpg
"Murray, Patty",Senator,Washington,,Democratic,Senate: 1993-Present,Yes,PattyMurray,'1895302653888106968',"I spoke with WA state @NACCHOalerts members about how Elon Musk's reckless layoffs of CDC workers—while avian flu &amp; measles are on the rise—is breaking public health infrastructure and putting us all at risk.

A major disease outbreak won't just be expensive—it will cost lives. https://t.co/qFZJfbXlft",en,Tweet,2,89,30,102,4935.0,2025-02-28 02:39:00,"<a href=""https://twitter.com"" rel=""nofollow"">TweetDeck Web App</a>",,,photo,https://pbs.twimg.com/media/Gk1jU47XUAA4cRC.jpg
"Gill, Brandon",Representative,Texas,26,Republican,House: 2025-Present,Yes,RepBrandonGill,'1895302913330946418',"Europe’s once-great civilizations are withering away every day. Per capita GDPs are stagnant or declining. Birth rates are far below replacement levels. National sovereignty has already been replaced with incompetent, technocratic globalism. Millions of Middle Eastern migrants are replacing native born populations as European leaders open their doors to the Caliphate.

I love Europe, its history, cultures and traditions. But its leaders are deliberately throwing them away. It’s awful.

Good luck choosing “your destiny.”",en,Tweet,35,932,249,146,107270.0,2025-02-28 02:40:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Scott, Rick",Senator,Florida,,Republican,Senate: 2019-Present,Yes,SenRickScott,'1895303649519145150',"Keith Sonderling is a friend with a long history of success, going above and beyond to help hardworking Americans and their businesses thrive. 

He did an incredible job in Florida, and I am confident he will do the same as Deputy Secretary of Labor. It was an honor to introduce him in today’s @GOPHELP hearing.",en,Tweet,6,231,33,31,16424.0,2025-02-28 02:42:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1895303033493327872/vid/avc1/1280x720/8l7l_NRU1XQGeYvw.mp4?tag=16
"Hamadeh, Abraham J.",Representative,Arizona,8,Republican,House: 2025-Present,Yes,RepAbeHamadeh,'1895304448672723105',"Watch:

@troy12news talks to Congressman Hamadeh about his trip to Luke Air Force Base and getting the opportunity to fly in an F-16.

""We've got to maintain Luke's presence here in the Valley. So it was an honor to highlight it and to promote it."" https://t.co/It5bL8fKzI",en,Tweet,5,80,18,4,19938.0,2025-02-28 02:46:08,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/ext_tw_video/1895303575766491136/pu/vid/avc1/1280x720/oCru5v0il_WRQ2ST.mp4?tag=12
"Crockett, Jasmine",Representative,Texas,30,Democratic,House: 2023-Present,Yes,RepJasmine,'1895304473586868534',"NO child should die from the measles when we have life saving vaccines.

OUR country and OUR children need and deserve better. 

Full story: https://t.co/cKCs5zOhRe",en,Tweet,22,2038,537,423,53835.0,2025-02-28 02:46:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.cnn.com/2025/02/26/health/texas-measles-death,,
"Schumer, Charles E.",Senator,New York,,Democratic,"Senate: 1999-Present, House: 1981-1999",Yes,SenSchumer,'1895304665023041860',"I talked with thousands of New Yorkers worried about the attacks from Republicans on Medicaid.

Health care advocates. Union members. Concerned New Yorkers from across our state.

I'm fighting for them. And we talked together about how to organize to make Americans' voices heard. https://t.co/mKpsweSojj",en,Tweet,5,314,125,464,44355.0,2025-02-28 02:46:59,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",,,video,https://video.twimg.com/amplify_video/1895304019003703296/vid/avc1/1920x1080/ExdRDo7MuUP89tTP.mp4?tag=16
"Grothman, Glenn",Representative,Wisconsin,6,Republican,House: 2015-Present,Yes,RepGrothman,'1895306680381939724',I am so grateful to have attended the Howards Grove Fire Department Brat Fry - A truly wonderful event surrounded by the local heroes who risk their lives to keep us safe. Thank you for having me! https://t.co/aPGkHv8Tk1,en,Tweet,0,3,1,11,565.0,2025-02-28 02:55:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/Gk0NuS1XAAEEF9E.jpg
"Quigley, Mike",Representative,Illinois,5,Democratic,House: 2009-Present,Yes,RepMikeQuigley,'1895306948754502114',"Today, I joined my Democratic colleagues on the National Security/Department of State Appropriations Subcommittee in sending a letter to Secretary Rubio about foreign aid cuts. Our message is clear: These cuts threaten our national security and undermine our global influence. https://t.co/Bmvl7Aif5u",en,Tweet,1,44,13,16,4170.0,2025-02-28 02:56:04,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,"https://pbs.twimg.com/media/Gk17niXXIAAeX_U.jpg,https://pbs.twimg.com/media/Gk17n35WQAAa-IT.jpg"
"DelBene, Suzan K.",Representative,Washington,1,Democratic,House: 2012-Present,Yes,RepDelBene,'1895308010249134495',"Unacceptable that the Trump administration plans to close over 110 IRS offices during the height of tax season. This will make it harder for taxpayers to get answers from the IRS &amp; process refunds.

https://t.co/YIEN7qlcuL",en,Tweet,0,38,15,8,3152.0,2025-02-28 03:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.washingtonpost.com/business/2025/02/26/irs-taxpayer-assistance-centers/,,
"Matsui, Doris O.",Representative,California,7,Democratic,House: 2005-Present,Yes,DorisMatsui,'1895308746718372118',"As the Trump Administration continues its attacks on the essential part of our everyday lives—I am focused on ensuring that our local non-profits and community organizations are able to continue to do their vital work. That's why I got together with my dear friend Chet Hewitt, CEO of the @SHFCalifornia, to convene a meeting of our community leaders to talk about how we can fight back and protect our progress.

The work that these organizations are doing is crucial to addressing the needs and disparities among our region’s most vulnerable communities. I will continue to stand with these organizations and do all I can to make sure that they have the funding and resources that they need to serve.",en,Tweet,0,7,1,3,479.0,2025-02-28 03:03:13,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/Gk19L2HWkAATmgg.jpg,https://pbs.twimg.com/media/Gk19MfmW0AEslmc.jpg,https://pbs.twimg.com/media/Gk19NMtXsAAK1O7.jpg"
"Stansbury, Melanie A.",Representative,New Mexico,1,Democratic,House: 2021-Present,Yes,Rep_Stansbury,'1895309075262681422',"No, Mr. Speaker—they are not paid.

And Elon Musk’s polling is at only 34% approval, with more Americans disapproving of DOGE’s efforts. 

We know the GOP is also deeply concerned behind closed doors. 

Please listen to the American people. These cuts are hurting real people.",en,Tweet,10,327,87,131,9453.0,2025-02-28 03:04:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Van Hollen, Chris",Senator,Maryland,,Democratic,"Senate: 2017-Present, House: 2003-2017",Yes,ChrisVanHollen,'1895309107223212094',Another important step in the fight to shut down the Trump/Musk lawbreaking spree. https://t.co/FMlHZs2BN2,en,Tweet,1,69,19,23,7321.0,2025-02-28 03:04:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.washingtonpost.com/dc-md-va/2025/02/27/judge-probationary-federal-employee-firings-lawsuit/,,
"Kamlager-Dove, Sydney",Representative,California,37,Democratic,House: 2023-Present,Yes,RepKamlagerDove,'1895313016310108195',"The GOP just passed a budget framework to cut up to $2.5 trillion from Medicaid. Now, they're coming for granny's Social Security checks too.
 
Firing 50% of Social Security workers means 50% fewer people working to get checks out the door & resolving payment issues. How's that government efficiency?",en,Tweet,0,13,6,3,1870.0,2025-02-28 03:20:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Padilla, Alex",Senator,California,,Democratic,Senate: 2021-Present,Yes,SenAlexPadilla,'1895313017744879737',"Elon Musk and DOGE continue to operate in an uninformed, poorly executed, and chaotic manner. 

It must stop. https://t.co/gLuG5Mn7dW",en,Tweet,1,71,18,34,2947.0,2025-02-28 03:20:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk2BJPcWYAA7DHG.jpg
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1895314367698423933',@EvilWillPascoe No Way Out is one of my favorites.,en,Reply,0,3,0,2,445.0,2025-02-28 03:25:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Markey, Edward J.",Senator,Massachusetts,,Democratic,"Senate: 2013-Present, House: 1977-2013",Yes,SenMarkey,'1895314795873870032',"Predicting the path of tornados, the landfall of hurricanes, or whether it's going to rain next Monday might seem like magic. But it's not. It's the hard work of the people at NOAA who make the impossible possible through science. This is dangerous.",en,Tweet,5,100,37,26,6440.0,2025-02-28 03:27:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Fletcher, Lizzie",Representative,Texas,7,Democratic,House: 2019-Present,Yes,RepFletcher,'1895314915428270256',"Straight out of the Project 2025 playbook Donald Trump knew nothing about.... Dismantling our agencies and years of collective work to keep us safe and informed.

""This loss of talent at NOAA is going to set the agency back years and compromise the integrity of missions that directly support human health and safety, economic prosperity and national security.... This is not a move toward efficiency; it’s a move toward putting Americans in danger every day.”

Don't miss this part:
""Project 2025 also suggested commercializing the National Weather Service, one of the agency’s most well-known arms, which provides weather forecasts and lifesaving warnings.""

https://t.co/42SwG7GpSX",en,Tweet,1,34,6,13,2074.0,2025-02-28 03:27:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Jacobs, Sara",Representative,California,51,Democratic,House: 2021-Present,Yes,RepSaraJacobs,'1895316063535145332',"So great to talk with nearly 7,000 San Diegans tonight about what I’m doing to protect the most marginalized people in our community and the programs we rely on from President Trump and Elon Musk’s attacks. https://t.co/9HRyxfsVm7",en,Tweet,3,121,9,42,5528.0,2025-02-28 03:32:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk2D6JNXAAA3IxB.jpg
"Stanton, Greg",Representative,Arizona,4,Democratic,House: 2019-Present,Yes,RepGregStanton,'1895319568517828971',The Tuskegee Airmen were the first Black military pilots. They played a critical role in both winning WWII and integrating the military. Their story must continue to be taught and remembered. I encourage you to check out The Arizona Commemorative Air Force Museum in Mesa and visit the Tuskegee Airmen exhibit. Thanks to Joseph Olano for the tour!,en,Tweet,2,53,8,4,1617.0,2025-02-28 03:46:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/Gk2HGZ9aoAQU_Nm.jpg,https://pbs.twimg.com/media/Gk2HGaeWsAAUvAa.jpg,https://pbs.twimg.com/media/Gk2HGZ-agAAxYeY.jpg"
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1895322363698520148',"Witness intimidation is real, and it is illegal.

Hold the line.",en,Tweet,14,3489,305,97,66595.0,2025-02-28 03:57:19,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Whitesides, George",Representative,California,27,Democratic,House: 2025-Present,Yes,Rep_Whitesides,'1895333357510369695',My update on tonights' firing of hundreds of NOAA and National Weather Service employees: https://t.co/KzUm5Hk9GA,en,Tweet,6,54,21,16,5167.0,2025-02-28 04:41:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1895333080849653760/vid/avc1/720x1280/f9lC9tTmqS0wbUDO.mp4?tag=16
"Keating, William R.",Representative,Massachusetts,9,Democratic,House: 2011-Present,Yes,USRepKeating,'1895440060201279763',"To our allies in Ukraine on today’s agreement: There is a difference between exploiting a relationship and building a relationship. While I fear Donald Trump may not know the difference, be assured many of us representing our country do.",en,Tweet,1,28,8,19,1539.0,2025-02-28 11:45:00,"<a href=""https://www.loomly.com/"" rel=""nofollow"">Loomly</a>",,,,
"Plaskett, Stacey E.",Delegate,Virgin Islands,At Large,Democratic,House: 2015-Present,Yes,StaceyPlaskett,'1895443877709951379',"#BlackHistory is #AmericanHistory.

Today, we honor Fred Hampton, a prolific civil rights figure and political revolutionary. He was the prominent leader and chairman of the Chicago, Illinois, chapter of the Black Panther Party.

 Photo Credit: https://t.co/8UISbFa69h https://t.co/30MDgIduDP",en,Tweet,5,117,43,8,2921.0,2025-02-28 12:00:10,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer App</a>","#BlackHistory,#AmericanHistory",https://buff.ly/3DeCtbl,photo,https://pbs.twimg.com/media/Gk34KXGXAAAPDfT.jpg
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1895448586382713094',@timburchett Some of our colleagues think it’s a hot tub. 🛀,en,Reply,1,578,38,44,30247.0,2025-02-28 12:18:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Foxx, Virginia",Representative,North Carolina,5,Republican,House: 2005-Present,Yes,virginiafoxx,'1895450301760737548',"Very good piece by the @DailyCaller:

https://t.co/Ckzm4a0YzT",en,Tweet,1,10,1,33,4300.0,2025-02-28 12:25:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://dailycaller.com/2025/02/27/dems-keep-claiming-without-evidence-that-republicans-gutted-medicaid/,,
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1895450374003454027',"Did you know you 18 to 20 year olds can serve in the military (and even have to register for the draft if they are male), but federal law prohibits them from purchasing a handgun from a licensed dealer?

I filed legislation yesterday to restore their right to self defense.",en,Tweet,390,41101,5974,1289,703127.0,2025-02-28 12:25:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Collins, Mike",Representative,Georgia,10,Republican,House: 2023-Present,Yes,RepMikeCollins,'1895451452182495705',"On #ThisDayInHistory in 1993, ATF agents raided the Branch Dravidian compound to investigate illegal weapons and explosives held by the cult.

David Koresh, the leader, claimed he would lead his followers through the apocalypse. His teachings centered around the fulfillment of Biblical prophecy, leading him and his followers to stockpile weapons.

The ATF raid ended with a ceasefire. It was the largest and deadliest in agency history. The FBI took over, and after a 51 day standoff, a fire broke out, killing over 80 people.",en,Tweet,6,248,44,110,17341.0,2025-02-28 12:30:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ThisDayInHistory,,photo,https://pbs.twimg.com/media/Gk3_CRXW8AAxIU_.jpg
"Pallone, Frank",Representative,New Jersey,6,Democratic,House: 1987-Present,Yes,FrankPallone,'1895451645477011652',"Trump's economy is unraveling:
🚨 Consumer confidence just saw its biggest drop since 2021.
🚨 His tariffs on Canada and Mexico are raising prices.
🚨 300K+ federal layoffs are rippling through local economies.
🚨 Housing market confidence is crashing.
This is what Republican ""efficiency"" looks like.",en,Tweet,1,17,5,5,1193.0,2025-02-28 12:31:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk3_OcwXcAAfvsH.jpg
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1895452131798474778',"@LegalFockery How was it you don’t know that for years I’ve cosponsored legislation to eliminate Selective Service and you’re a Twitter lawyer?

#sassywithmassie",en,Reply,7,791,28,27,6581.0,2025-02-28 12:32:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#sassywithmassie,,,
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1895453309147959540',@LuckoTeresa Because I’m the only Republican who thinks passing a budget that adds $20 trillion to the national debt is insane.,en,Reply,1,610,42,23,4507.0,2025-02-28 12:37:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Wilson, Joe",Representative,South Carolina,2,Republican,House: 2001-Present,Yes,RepJoeWilson,'1895454472069161138',$300 BILLION in frozen Russian assets sit dormant in Brussels. Why does Europe not confiscate and use to support Ukraine’s defense?,en,Tweet,213,18136,2389,1797,785706.0,2025-02-28 12:42:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1895457562637795516',"The GOP Budget Resolution that passed the House this week increases the debt limit from $36 trillion to $40 trillion, and spends enough $ to increase in the debt from $36 trillion to $56 trillion over the next 10 years. But yay for tax cuts!

I’m the only Republican who voted no. https://t.co/WAASjpF98u",en,Tweet,2057,60700,8498,6093,25584860.0,2025-02-28 12:54:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk4EmwpW4AAJG3g.jpg
"Husted, Jon",Senator,Ohio,,Republican,Senate: 2025-Present,Yes,SenJonHusted,'1895457662277702119',"Banning DeepSeek on U.S. govt devices is common sense. 

It’s irresponsible to let the Chinese Communist Party steal our information, spy on us, use it for political influence, and weaponize it against Americans.

https://t.co/ggoYAVOWoj",en,Tweet,2,45,12,6,8718.0,2025-02-28 12:54:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.cleveland.com/news/2025/02/us-sen-jon-husted-introduces-bill-to-ban-chinese-ai-deepseek-from-government-devices.html,,
"Feenstra, Randy",Representative,Iowa,4,Republican,House: 2021-Present,Yes,RepFeenstra,'1895460209205920054',"Last night, our Regional Director — Jim — attended the Greater Fort Dodge Growth Alliance Annual Dinner.

Jim Kersten, Vice President at Iowa Central Community College, received the Alliance’s prestigious Catalyst Award for his contributions to Fort Dodge &amp; Webster County! #IA04 https://t.co/adU7QqRFhf",en,Tweet,0,5,0,2,477.0,2025-02-28 13:05:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#IA04,,photo,"https://pbs.twimg.com/media/Gk4HA1ZXoAAWD5E.jpg,https://pbs.twimg.com/media/Gk4HA1YX0AANy4h.jpg"
"Jeffries, Hakeem S.",Representative,New York,8,Democratic,House: 2013-Present,Yes,RepJeffries,'1895460547401064797',"Reality Check.

Americans upset at House Republicans for supporting the largest possible Medicaid cut in American history are not paid protestors.

They are your constituents who don’t want their healthcare taken away.",en,Tweet,67,6350,1843,3940,360914.0,2025-02-28 13:06:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Schmidt, Derek",Representative,Kansas,2,Republican,House: 2025-Present,Yes,RepDerekSchmidt,'1895464948794572869',"Congressman Schmidt will be joining KGGF at 7:40 CT and @KVOEAM1400 at 8:20 CT.

Tune in!",en,Tweet,0,0,1,2,345.0,2025-02-28 13:23:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Beatty, Joyce",Representative,Ohio,3,Democratic,House: 2013-Present,Yes,RepBeatty,'1895466567007174711',"This American Heart Month, and I’m proud to honor Dr. William ""B.J."" Hicks as the Beatty Heart Health Champion for his groundbreaking work in cardio/cerebrovascular disease prevention and health equity. Swipe to learn more and join us in celebrating @BJHicksMD for his life-saving impact and community care!  👏🏽",en,Tweet,0,3,1,1,747.0,2025-02-28 13:30:20,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,photo,"https://pbs.twimg.com/media/Gk4MvigWsAACW2c.jpg,https://pbs.twimg.com/media/Gk4MwwcXMAA9pNQ.jpg,https://pbs.twimg.com/media/Gk4Mx_XW0AA0Uj3.jpg"
"Wilson, Joe",Representative,South Carolina,2,Republican,House: 2001-Present,Yes,RepJoeWilson,'1895466625270493598',Iran and Russia are the Twin Heads of Global Terrorism,en,Tweet,77,6234,641,800,225095.0,2025-02-28 13:30:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1895467134500958554',"$2.7 trillion dollars in improper payments to Medicare and Medicaid overseas seems like something we need to address, right Hakeem?",en,Tweet,43,5980,1606,160,79371.0,2025-02-28 13:32:35,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1895467457088778461',"At my haircut this morning, they said I’ve lost about half my hair over the last few months. 

This would be due to the PTSD I was diagnosed with last year. My own trauma and the vicarious trauma I have from assisting other victims has taken a physical toll. 

Anyone else have a similar experience? And what did you do to help fix it?",en,Tweet,577,19979,1588,5525,954393.0,2025-02-28 13:33:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Gimenez, Carlos A.",Representative,Florida,28,Republican,House: 2021-Present,Yes,RepCarlos,'1895467736555467009',"☀️ There’s nothing like Miami! 

Forever blessed to serve our community with my beautiful wife &amp; best friend, Lourdes! 🇨🇺🇺🇸 https://t.co/EyvKqngy3B",en,Tweet,1,74,5,8,1856.0,2025-02-28 13:34:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk4N243WgAEkW5H.jpg
"Mace, Nancy",Representative,South Carolina,1,Republican,House: 2021-Present,Yes,RepNancyMace,'1895468079368503427',I live with a handheld vacuum to get it off the floor everyday. For real.,en,Reply,18,1598,42,399,93991.0,2025-02-28 13:36:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Edwards, Chuck",Representative,North Carolina,11,Republican,House: 2023-Present,Yes,RepChuckEdwards,'1895468441953276293',"Frederick Douglass lived a remarkable life marked by resilience, courage, and advocacy. He was born into slavery and was not allowed to attend school, yet taught himself to read and write, and eventually escaped to freedom. He gained recognition as a skilled orator and went on to serve in high-ranking federal roles. Douglass had one of the most influential voices for freedom and equality, becoming an inspiration for the rights of all people. #BlackHistoryMonth",en,Tweet,0,3,1,1,453.0,2025-02-28 13:37:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Gk4OfslX0AAuKOy.jpg
"Welch, Peter",Senator,Vermont,,Democratic,"Senate: 2023-Present, House: 2007-2023",Yes,SenPeterWelch,'1895468709424087304',My closing message to Vermonters from our Town Hall with @SenSanders and @RepBeccaB. https://t.co/6NswzUV8Nv,en,Tweet,1,26,7,9,1329.0,2025-02-28 13:38:51,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",,,video,https://video.twimg.com/amplify_video/1895468498484158464/vid/avc1/1920x1080/byMHQJnLmISJbCde.mp4?tag=16
"Gimenez, Carlos A.",Representative,Florida,28,Republican,House: 2021-Present,Yes,RepCarlos,'1895468723924041953',"🚨Vamos por la libertad de #Cuba, #Venezuela, y #Nicaragua.

¡Esto es sin tregua contra las dictaduras asesinas que pisotean a los pueblos de Nuestra América!",es,Tweet,22,2336,623,151,31519.0,2025-02-28 13:38:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","#Cuba,#Venezuela,#Nicaragua",,,
