Name,Role,State,District,Party,Served,Active On X,Account,tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
"Tonko, Paul",Representative,New York,20,Democratic,House: 2009-Present,Yes,RepPaulTonko,'1956064591370129771',"Great to meet Brendon and Julianna from the @WaitWings YouTube documentary series today at Steamer No. 10 Theatre in Albany to explore this local gem and talk about our Capital Region’s local venues, our favorite musicals, and more! https://t.co/WxGKbexpVH",en,Tweet,0,5,0,0,1593.0,2025-08-14 19:45:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVWX5yaYAA4bgi.jpg
"Franklin, Scott",Representative,Florida,18,Republican,House: 2021-Present,Yes,RepFranklin,'1956065139133690085',"Team Franklin was pleased to share details about our upcoming VET⭐FEST with local veterans at the Polk County Veterans Council meeting. Celebrating 25 years of service this year, the Council continues to be an asset to our community and the veterans it serves. https://t.co/sdFHpHWMMW",en,Tweet,0,2,0,3,197.0,2025-08-14 19:47:25,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GyVV8Ica4AArO-z.jpg
"Crane, Elijah",Representative,Arizona,2,Republican,House: 2023-Present,Yes,RepEliCrane,'1956065155545981112',"The Navajo Code Talkers represent the very best of America, and we will never forget their historic efforts to help win World War II.

We remain forever grateful for their willingness to stand in the breach, risk everything, and help deliver us from the hands of our enemies. https://t.co/UdsA0kYOSN",en,Tweet,3,629,144,21,39102.0,2025-08-14 19:47:29,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GyVWgC0a4AEiSB7.jpg,https://pbs.twimg.com/media/GyVWgk9a4AAwJhn.jpg,https://pbs.twimg.com/media/GyVWhC4bsAAA_Uj.jpg,https://pbs.twimg.com/media/GyVWq9PXcAAIbJu.jpg"
"McBride, Sarah",Representative,Delaware,At Large,Democratic,House: 2025-Present,Yes,Rep_McBride,'1956065285158437259',"Today marks 90 years since Social Security became law—providing generations of Americans with the benefits they’ve earned. Congress should be working to protect and expand Social Security, not cutting the staff that administer it, like the Trump administration has done. I’ll continue to use my voice to protect these benefits—and the people who depend on them.",en,Tweet,0,88,23,41,2411.0,2025-08-14 19:48:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GyVW7GvacAAZTk1.jpg
"Sanders, Bernard",Senator,Vermont,,Independent,"Senate: 2007-Present, House: 1991-2007",Yes,SenSanders,'1956065497830576243',"For 90 years, Social Security has paid out every benefit owed to every eligible American. Now Trump is working overtime to dismantle it.
 
We won’t let them privatize Social Security. 
 
Instead, we must expand benefits and its solvency by making the wealthy pay their fair share. https://t.co/LbVui2ZDGC",en,Tweet,99,4189,1260,923,202168.0,2025-08-14 19:48:51,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1956065313394712577/vid/avc1/1080x1080/oBgl-fRt2R7T8k0g.mp4?tag=21
"Schumer, Charles E.",Senator,New York,,Democratic,"Senate: 1999-Present, House: 1981-1999",Yes,SenSchumer,'1956065503157289106',"Trump promised to lower prices on Day One.

American families across this country are hurting because he didn’t.",en,Tweet,6,250,82,770,57628.0,2025-08-14 19:48:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Schmitt, Eric",Senator,Missouri,,Republican,Senate: 2023-Present,Yes,SenEricSchmitt,'1956065642496381221',"If you haven’t grabbed a @missourisoybean donut yet, you’re missing out! https://t.co/UhPlGaEUnr",en,Tweet,0,16,4,2,1219.0,2025-08-14 19:49:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GyVXU4ga4AAmRyP.jpg,https://pbs.twimg.com/media/GyVXU3-XIAg7Fr5.jpg"
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1956065650352242988',"Our prison staffs face a mortal fentanyl threat. My bipartisan bill protects our prison staffs and those incarcerated.
https://t.co/uhEZXHfBp8",en,Tweet,1,19,3,9,1826.0,2025-08-14 19:49:27,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.nbc4i.com/business/press-releases/ein-presswire/839294756/federal-prison-staff-still-at-risk-as-drugs-continue-flooding-through-the-mail/,,
"Bacon, Don",Representative,Nebraska,2,Republican,House: 2017-Present,Yes,RepDonBacon,'1956065652046733357',"Learn more about H.R. 1046, the Marc Fischer Memorial Interdiction of Fentanyl in Postal Mail at Federal Prisons Act below⬇️
https://t.co/3bGxzkQWNi",en,Reply,0,5,2,2,1492.0,2025-08-14 19:49:28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://bacon.house.gov/news/documentsingle.aspx?DocumentID=2605,,
"Vasquez, Gabe",Representative,New Mexico,2,Democratic,House: 2023-Present,Yes,RepGabeVasquez,'1956065700180615483',"90 years ago today, President Franklin D. Roosevelt signed the Social Security Act into law - changing countless lives. Today, nearly 150,000 of our neighbors in southern New Mexico, including many retired workers, count on it each month. I'm committed to protecting it for generations to come.",en,Tweet,0,11,3,0,381.0,2025-08-14 19:49:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVXYgGa4AAGifO.jpg
"Sewell, Terri A.",Representative,Alabama,7,Democratic,House: 2011-Present,Yes,RepTerriSewell,'1956065734989103366',"Today, Team Sewell had the opportunity to sit down with members of the Rare Disease Legislative Advocates to discuss their federal priorities for 2025. 

I'm proud to be fighting for research, awareness, early detection, and treatment to address the scourge of rare diseases! https://t.co/AOqFcIP6fW",en,Tweet,0,4,1,1,446.0,2025-08-14 19:49:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVXatGa4AQme1s.jpg
"Murkowski, Lisa",Senator,Alaska,,Republican,Senate: 2002-Present,Yes,lisamurkowski,'1956065767813718471',"Today, from 1:00-3:00 pm, as Chairman of the @IndianCommittee, I’m hosting a Roundtable entitled “The Alyce Spotted Bear and Walter Soboleff Commission on Native Children: Examining Draft Legislation Related to The Way Forward Report.”

The purpose of the roundtable will be to discuss my recently released draft legislation aimed at advancing the well-being and future opportunities of American Indian, Alaska Native, and Native Hawaiian children. This discussion draft bill is grounded in the recommendations and themes of the report, The Way Forward, by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children issued in February of 2024.

Watch live at the link below.

https://t.co/mOhxDGcoI4",en,Tweet,3,35,7,85,10597.0,2025-08-14 19:49:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Smucker, Lloyd",Representative,Pennsylvania,11,Republican,House: 2017-Present,Yes,RepSmucker,'1956065851150623207',"💸Social Security was designed as an anti-poverty program. 

💡But to keep up with our modern workforce, we need modern solutions. 

💼Traditional employer-sponsored plans don't work for everyone. Gig workers, independent contractors, and others often get left behind.",en,Reply,0,3,0,4,334.0,2025-08-14 19:50:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Houlahan, Chrissy",Representative,Pennsylvania,6,Democratic,House: 2019-Present,Yes,RepHoulahan,'1956065859048271939',"I headed over to Morgantown to tour Viwinco's manufacturing facility and its impressive research and development lab. The company sources materials from across the world to manufacture windows and storm doors here in Berks County. 

Because of the Trump Administration's tariffs, business like theirs are facing uncertainty about what the next quarter will bring. It's customers, suppliers and the 400+ employees at the Morgantown facility need certainty, not chaos.",en,Tweet,1,5,2,7,715.0,2025-08-14 19:50:17,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,"https://pbs.twimg.com/media/GyVXhoGWUAIoWkJ.jpg,https://pbs.twimg.com/media/GyVXhgxW4AAy2Ij.jpg,https://pbs.twimg.com/media/GyVXhetXIAAS3uW.jpg"
"Smucker, Lloyd",Representative,Pennsylvania,11,Republican,House: 2017-Present,Yes,RepSmucker,'1956066083875496267',"The bipartisan Retirement Savings for Americans Act ensures Americans, regardless of income 💵 or industry🦺, can achieve financial security and retire with dignity.",en,Reply,0,1,0,1,188.0,2025-08-14 19:51:11,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Pelosi, Nancy",Representative,California,11,Democratic,House: 1987-Present,Yes,SpeakerPelosi,'1956066086694130075',"For 90 years, Social Security has stood as a pillar of opportunity and peace of mind for millions of Americans.

The sacred promise of Social Security, born from the courage of President Roosevelt, has safeguarded the dignity, security and financial independence of generations. https://t.co/EUwQTZJ1Qh",en,Tweet,22,746,200,800,52458.0,2025-08-14 19:51:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVXvOQa4AQ2hxi.jpg
"Pelosi, Nancy",Representative,California,11,Democratic,House: 1987-Present,Yes,SpeakerPelosi,'1956066095829270832',"Now, Donald Trump and Republicans are gutting Social Security as we know it—closing offices, firing staff and slashing services.

Their cruel agenda threatens seniors, forcing more to wait longer, travel farther or risk missing the benefits they rely on. https://t.co/SSe2r1CT1X",en,Reply,5,132,41,89,25318.0,2025-08-14 19:51:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVXvuhboAAuRBU.jpg
"Pelosi, Nancy",Representative,California,11,Democratic,House: 1987-Present,Yes,SpeakerPelosi,'1956066107355488523',"Democrats will never waver in defending the sacred promise of Social Security—that after a lifetime of hard work, Americans can retire without fear of poverty.
 
We will fight to ensure this sacred trust endures for today’s families, tomorrow’s retirees, and generations to come. https://t.co/8mtVckRbyG",en,Reply,1,164,42,85,24725.0,2025-08-14 19:51:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVXwTwa4AQ8L2e.jpg
"Mann, Tracey",Representative,Kansas,1,Republican,House: 2021-Present,Yes,RepMann,'1956066134173868394',"I was honored to attend the 130th Field Artillery Brigade deployment ceremony in Manhattan, where I spoke with the courageous young men and women about their service to our nation and their upcoming deployment.

Thank you, Colonel Daniel Ball, commander of the Brigade, for your devotion to our country. As you all depart, I extend my heartfelt wishes for your safety, security, and continued success.",en,Tweet,0,7,4,1,269.0,2025-08-14 19:51:22,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GyVXxiHXEAU-Z6b.jpg
"Baumgartner, Michael",Representative,Washington,5,Republican,House: 2025-Present,Yes,RepBaumgartner,'1956066191941812250',"Honored to commemorate the opening of the stunning, new Metaline Falls Portage Park. One of the many gems that make Washington the most beautiful state, with Eastern Washington as its crown jewel. Proud to support clean energy, cultural heritage, and our local economy! https://t.co/9oKdqyUwma",en,Tweet,0,14,1,8,608.0,2025-08-14 19:51:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,video,https://video.twimg.com/amplify_video/1956058760323194880/vid/avc1/640x360/f4hFqT48_9ssyiOj.mp4?tag=21
"Baumgartner, Michael",Representative,Washington,5,Republican,House: 2025-Present,Yes,RepBaumgartner,'1956066194261225959',More from today: https://t.co/k1o3wSc6PF,en,Reply,0,3,1,2,341.0,2025-08-14 19:51:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GyVROPga4AAPijJ.jpg,https://pbs.twimg.com/media/GyVRQyaa4AA1JQO.jpg,https://pbs.twimg.com/media/GyVRbJ-a4AAvHlE.jpg,https://pbs.twimg.com/media/GyVRc-ia4AQKDEv.jpg"
"Hickenlooper, John W.",Senator,Colorado,,Democratic,Senate: 2021-Present,Yes,SenatorHick,'1956066249768886791',"Remember: they promised lower prices on Day 1. Yet, American manufacturers, small businesses, and consumers are now paying even more.",en,Tweet,1,82,24,58,4798.0,2025-08-14 19:51:50,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Joyce, David P.",Representative,Ohio,14,Republican,House: 2013-Present,Yes,RepDaveJoyce,'1956066356287152434',"Thank you to the Ashtabula Growth Partnership for hosting me at their annual luncheon. Together, we discussed energy, infrastructure, workforce retention, and federal investment into the county. Additionally, I had the opportunity to give an update on my work in Congress and how it will benefit the county.",en,Tweet,0,4,0,9,585.0,2025-08-14 19:52:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GyVX-0_bcAAeF0T.jpg,https://pbs.twimg.com/media/GyVX-1QbYAAuKzF.jpg"
"Miller, Mary E.",Representative,Illinois,15,Republican,House: 2021-Present,Yes,RepMaryMiller,'1956066386444476505',"Joe Biden and Barack Obama let illegal aliens cash in on Social Security. 

President Trump is putting an end to it. This is a BIG WIN for our seniors.  

No more waste, fraud, and abuse!",en,Tweet,59,6237,1486,313,82437.0,2025-08-14 19:52:23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1956066501590389076',"@AJDelgado13 @ErinKYSpectrum A friend who helped with raising the frame called it Go-Thick (a play on Gothic) architecture since the wooden beams were very substantial, lol. I was inspired by a trip to Germany.",en,Reply,2,144,3,5,2337.0,2025-08-14 19:52:50,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Goldman, Daniel S.",Representative,New York,10,Democratic,House: 2023-Present,Yes,RepDanGoldman,'1956066531454148795',"For 90 years, Social Security has been a retirement account that has helped hundreds of millions of Americans live out their lives with dignity and security.

But now Trump and the GOP are gutting staff, closing offices, and creating barriers to block recipients from accessing their hard-earned benefits.

I rallied with @AFGENational Local 3369 to demand they stop these reckless attacks and keep #SocialSecurityStrong.",en,Tweet,12,202,81,363,9947.0,2025-08-14 19:52:57,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GyVX9oEXgAQ3qMT.jpg,https://pbs.twimg.com/media/GyVX9ovX0AYeghn.jpg"
"Schakowsky, Janice D.",Representative,Illinois,9,Democratic,House: 1999-Present,Yes,janschakowsky,'1956066594280583497',"For 90 years, Social Security has kept millions out of poverty.

Now, GOP extremists want to privatize and gut it.

We won’t let them. Not now, not ever.

Today, as we celebrate this hard-earned benefit, I made it clear that it’s time to EXPAND Social Security, not destroy it. https://t.co/ICxbEW9lKY",en,Tweet,1,19,4,3,1203.0,2025-08-14 19:53:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVYMwOWAAA_ZLV.jpg
"Salinas, Andrea",Representative,Oregon,6,Democratic,House: 2023-Present,Yes,RepSalinas,'1956066966017318986',"TODAY at 5:00 PM PT, @RonWyden and I will be hosting a public town hall for you and your neighbors.

See you soon!

📆 TODAY
⏰ 5:00 PM PT
📍 400 Monmouth Ave N, Monmouth",en,Tweet,0,1,0,0,173.0,2025-08-14 19:54:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Doggett, Lloyd",Representative,Texas,37,Democratic,House: 1995-Present,Yes,RepLloydDoggett,'1956066998925869281',"Awful. My heart breaks for @austinpetsalive staff, the dogs injured, and one deceased.

As the shelter works to find forever homes for their furry friends, if you have information about the break-in and/or intruder, please contact APA!  at 512-663-8643.  

APA! does invaluable work in our community.",en,Tweet,1,5,0,0,743.0,2025-08-14 19:54:49,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
"Markey, Edward J.",Senator,Massachusetts,,Democratic,"Senate: 2013-Present, House: 1977-2013",Yes,SenMarkey,'1956067039014949074',"Every patient who goes untreated, every service eliminated, every program cut, is blood on the hands of Donald Trump and Republicans who voted to cut funding for health care in this country. https://t.co/VPN72Ciocc",en,Tweet,2,18,3,7,1747.0,2025-08-14 19:54:58,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GyVYaxoWYAI1A1Z.jpg
"Markey, Edward J.",Senator,Massachusetts,,Democratic,"Senate: 2013-Present, House: 1977-2013",Yes,SenMarkey,'1956067042626560296',https://t.co/KbvZ5cdPLX,zxx,Reply,1,8,2,0,1305.0,2025-08-14 19:54:59,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.bostonglobe.com/2025/08/14/business/umass-memorial-psych-program-closure/,,
"Smucker, Lloyd",Representative,Pennsylvania,11,Republican,House: 2017-Present,Yes,RepSmucker,'1956067058288091233',"I am committed to fighting for American workers. Learn more about the Retirement Savings for Americans Act here👇
https://t.co/5aKRDjDJOr",en,Reply,0,4,0,2,260.0,2025-08-14 19:55:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://smucker.house.gov/media/press-releases/smucker-sewell-tillis-and-hickenlooper-reintroduce-retirement-savings,,
"Morrison, Kelly",Representative,Minnesota,3,Democratic,House: 2025-Present,Yes,KellyMorrisonMN,'1956067089338253470',Trumpcare means less access to treatments and cures. https://t.co/sZq02VgQie,en,Tweet,2,6,2,0,184.0,2025-08-14 19:55:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1956067025324818432/vid/avc1/720x1280/-xVN3yQGPZi44Xl6.mp4?tag=21
"Ciscomani, Juan",Representative,Arizona,6,Republican,House: 2023-Present,Yes,RepCiscomani,'1956067123622764857',"Great morning with the bright 8th graders at Corona Foothills Middle School in Vail — the #1 middle school in Arizona, right here in #AZ06! Their smart questions on government &amp; the legislative process show they are future leaders. Excited to see all they’ll do! https://t.co/QUPrWFyZ4k",en,Tweet,0,6,2,5,503.0,2025-08-14 19:55:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#AZ06,,photo,"https://pbs.twimg.com/media/GyVYreAbAAAZBh-.jpg,https://pbs.twimg.com/media/GyVYreAaIAAicf0.jpg,https://pbs.twimg.com/media/GyVYreDa4AQIoa-.jpg,https://pbs.twimg.com/media/GyVYrd-a4AU5Mpf.jpg"
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1956067160008044807',@FloridaBryGuy @ErinKYSpectrum I plan to put a porch there one day. A lot of my plans got paused when I got elected to Congress.,en,Reply,2,351,7,21,6521.0,2025-08-14 19:55:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Tenney, Claudia",Representative,New York,24,Republican,"House: 2017-2019, 2021-Present",Yes,RepTenney,'1956067584115400971',"Different drive-through, same mission: Making America Great Again. 🤝🏻 https://t.co/KcJqJCXUD9",en,Tweet,3,109,18,29,3881.0,2025-08-14 19:57:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/GyVZGKlXAAQSS-K.jpg,https://pbs.twimg.com/media/GyVZGKlWUAIVJiR.jpg"
"Vindman, Eugene Simon",Representative,Virginia,7,Democratic,House: 2025-Present,Yes,RepVindman,'1956067781289631949',"FACT: There's been a 50% increase in staffing SHORTAGES among VA medical centers.

An independent VA audit exposed this gross failure by the Trump Admin. In Fredericksburg, we've already known that this was true -- vets are still traveling to DC or Richmond for care even with our new state-of-the-art facility open.

I will fight for our veterans every day. I’ve got your back – even when the President doesn’t.",en,Tweet,1,8,5,3,375.0,2025-08-14 19:57:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/media/GyVZO7EXcAI3zkw.jpg
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1956067789816598798',"@dstouty @ErinKYSpectrum I built this house, myself, before getting elected. Listen to the video for more background. Thanks!",en,Reply,0,158,5,7,1823.0,2025-08-14 19:57:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bilirakis, Gus M.",Representative,Florida,12,Republican,House: 2007-Present,Yes,RepGusBilirakis,'1956067801313034303',"It was a pleasure meeting with members of the Pasco-Hernando Chapter of the Florida Assisted Living Association. These dedicated senior advocates work tirelessly to ensure that our community’s seniors can age with dignity and independence. During our conversation, I had the opportunity to highlight how seniors will benefit from key provisions in the One Big Beautiful Bill Act, as well as the important investments being made to support their children and grandchildren.",en,Tweet,0,9,8,1,488.0,2025-08-14 19:58:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",,,photo,"https://pbs.twimg.com/media/GyLhsguXEAA-tF0.jpg,https://pbs.twimg.com/media/GyLhsgsWUAAuVks.jpg"
"Duckworth, Tammy",Senator,Illinois,,Democratic,"Senate: 2017-Present, House: 2013-2017",Yes,SenDuckworth,'1956067824084115609',Social Security is YOUR money. Hands off.,en,Tweet,137,8670,1409,6239,4250477.0,2025-08-14 19:58:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Bynum, Janelle S.",Representative,Oregon,5,Democratic,House: 2025-Present,Yes,RepBynum,'1956067994389635408',"The $14 million in federal funding I fought for will help our community invest in projects from expanding water infrastructure, to constructing Early Childhood Centers, to building affordable housing. 

Learn more about the projects at my website below ⬇️

https://t.co/VMwdgAzFzT",en,Tweet,0,3,1,3,238.0,2025-08-14 19:58:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://bynum.house.gov/media/press-releases/bynum-announces-over-14-million-oregons-5th-district-included-draft-funding,,
"Goodlander, Maggie",Representative,New Hampshire,2,Democratic,House: 2025-Present,Yes,RepGoodlander,'1956068232722571305',"Social Security is not a “Ponzi scheme” — it is a bedrock promise that we’ve made to one another as Americans for 90 years. We’ve got a lot of work to do to protect and strengthen Social Security in the days ahead, and I’m not backing down. https://t.co/iw8usXgUGC",en,Tweet,1,13,0,76,33240.0,2025-08-14 19:59:43,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GyVZlvtWIAAsb5K.jpg,https://pbs.twimg.com/media/GyVZnmjW0AEYg8H.jpg,https://pbs.twimg.com/media/GyVZpLFWUAArqki.jpg,https://pbs.twimg.com/media/GyVZqbmW8AUPRkF.jpg"
"Titus, Dina",Representative,Nevada,1,Democratic,"House: 2009-2011, 2013-Present",Yes,repdinatitus,'1956068305397276720',"Southern Nevada is at the epicenter of @POTUS’s attack on tourism, and our numbers show it. We are the canary in the coal mine for the rest of the country.
https://t.co/lvVdlPNrC1",en,Tweet,0,16,3,22,1908.0,2025-08-14 20:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.npr.org/2025/08/08/nx-s1-5492413/las-vegas-trump-summer-travel-decline,,
"Fine, Randy",Representative,Florida,6,Republican,House: 2025-Present,Yes,RepFine,'1956068607856926767',"Blocking a road and preventing a pregnant mother from getting to the hospital or an emergency vehicle from saving a life is a form of terrorism.

In Florida, we run terrorists over. Under the Thump Thump Act, the rest of America can too.

Loony leftist rioters, take note.

Thump thump. 

https://t.co/2LFB0GjvpO",en,Tweet,11,402,66,108,9542.0,2025-08-14 20:01:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/GyVaCBtXwAw5YD9.jpg
"Stutzman, Marlin A.",Representative,Indiana,3,Republican,"House: 2010-2017, 2025-Present",Yes,RepStutzman,'1956068641306501499',"Thanks to @GovBraun and Indiana’s universal school choice policies, parents had the power to choose what’s best for their kids — and it’s paying off.

Elementary reading scores in District 3 have now SURPASSED pre-COVID levels! 📚📈

School choice works. Trust parents.",en,Tweet,0,2,1,5,326.0,2025-08-14 20:01:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Stutzman, Marlin A.",Representative,Indiana,3,Republican,"House: 2010-2017, 2025-Present",Yes,RepStutzman,'1956068645811183899',https://t.co/8dUQyQlrJ6,zxx,Reply,0,2,1,1,214.0,2025-08-14 20:01:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.wane.com/news/local-news/all-allen-county-districts-imprive-iread-scores/,,
"Lee, Susie",Representative,Nevada,3,Democratic,House: 2019-Present,Yes,RepSusieLee,'1956068786965995962',"Social Security was passed 90 years ago to ensure that no senior or person with disabilities would live in poverty. It’s a commitment that Americans pay into during their working lives — a commitment we must honor. 
 
By firing staff and gutting Social Security, Republicans in Washington are paving the way to privatizing it. I will continue to fight to ensure we honor our obligation to those who rely on this lifeline.",en,Tweet,0,7,0,9,740.0,2025-08-14 20:01:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,video,https://video.twimg.com/amplify_video/1956068726207361026/vid/avc1/1080x1920/UvqB2zF1yfCG4dPC.mp4?tag=21
"Massie, Thomas",Representative,Kentucky,4,Republican,House: 2012-Present,Yes,RepThomasMassie,'1956068923335696856',@Real_JaredMarsh @FloridaBryGuy @ErinKYSpectrum BTDT with a Ma deuce here.,en,Reply,0,60,1,2,1158.0,2025-08-14 20:02:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
"Kelly, Robin L.",Representative,Illinois,2,Democratic,House: 2013-Present,Yes,RepRobinKelly,'1956069196011385272',"At the age of two, Kairo was diagnosed with a rare genetic blood disorder. He couldn’t walk or breathe on his own. But now, he’s completely off the ventilator and can walk! I shared his journey during a committee hearing to protect his Medicaid coverage: https://t.co/D1215B8Seq",en,Reply,0,4,1,0,254.0,2025-08-14 20:03:32,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,video,https://video.twimg.com/ext_tw_video/1956069086485454849/pu/vid/avc1/720x720/VBHq8p6WMRCQqdgE.mp4?tag=12
"Kelly, Robin L.",Representative,Illinois,2,Democratic,House: 2013-Present,Yes,RepRobinKelly,'1956069194308428037',"I was so moved to meet Kairo and his parents, Javiel and Kelveans, at my town hall this week. Thank you for attending and for sharing your powerful story. I am truly inspired by your strength as Kairo prepares to start school this year. https://t.co/mGbobQb4YK",en,Tweet,0,5,1,2,287.0,2025-08-14 20:03:32,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",,,photo,https://pbs.twimg.com/media/GyVad9eW0AMbWDC.jpg
"Moore, Tim",Representative,North Carolina,14,Republican,House: 2025-Present,Yes,RepTimMooreNC,'1956069221093532046',"It was wonderful to chat with Dr. Jessi Stout and her team at Table Rock Pharmacy in Morganton. 

Table Rock is serving the needs of their community every day—and I’m committed to promoting PBM reforms that put patients first and protect the hometown pharmacies folks count on. https://t.co/X99cVxrfA1",en,Tweet,0,4,2,1,703.0,2025-08-14 20:03:38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,"https://pbs.twimg.com/media/GyVaGxbWkAExqdO.jpg,https://pbs.twimg.com/media/GyVaGx4WMAY7DYk.jpg,https://pbs.twimg.com/media/GyVaGyEXoAYOhy9.jpg"
